ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA113 , 0.41745E+09 , 0.25966E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.59667 , 1009.58088
BA113 , 0.41866E+09 , 0.25965E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.59229 , 1010.06763
CA113 , 0.41990E+09 , 0.25962E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.58137 , 1010.57879
DA113 , 0.42101E+09 , 0.25958E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56612 , 1011.04823
EA113 , 0.42176E+09 , 0.25955E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.55311 , 1011.36614
FA113 , 0.42225E+09 , 0.25953E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.54350 , 1011.57971
GA113 , 0.42275E+09 , 0.25950E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.53297 , 1011.79491
HA113 , 0.42325E+09 , 0.25947E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.52151 , 1012.01170
IA113 , 0.42449E+09 , 0.25940E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.49063 , 1012.55769
JA113 , 0.42648E+09 , 0.25924E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.42740 , 1013.45531
KA113 , 0.42947E+09 , 0.25895E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.31438 , 1014.83431
LA113 , 0.43347E+09 , 0.25849E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.12939 , 1016.73507
MA113 , 0.43748E+09 , 0.25802E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.94547 , 1018.63962
NA113 , 0.44150E+09 , 0.25769E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.81498 , 1020.45875
OA113 , 0.44151E+09 , 0.25765E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.79936 , 1020.49037
