ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA140 , 0.14623E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10385 , 810.52844
BA140 , 0.15518E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10384 , 811.46485
CA140 , 0.16514E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10383 , 812.49636
DA140 , 0.17411E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10381 , 813.41683
EA140 , 0.18010E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10379 , 814.02641
FA140 , 0.18409E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10378 , 814.43101
GA140 , 0.18809E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10377 , 814.83420
HA140 , 0.19208E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10376 , 815.23599
IA140 , 0.20209E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10373 , 816.23442
JA140 , 0.21812E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10367 , 817.81435
KA140 , 0.24222E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10357 , 820.14516
LA140 , 0.27446E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10343 , 823.18354
MA140 , 0.30682E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10330 , 826.14728
NA140 , 0.33930E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10321 , 829.04100
OA140 , 0.35981E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10319 , 830.82971
