ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA146 , 0.14624E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11744 , 810.47256
BA146 , 0.15518E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11744 , 811.40922
CA146 , 0.16514E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11743 , 812.44099
DA146 , 0.17411E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11742 , 813.36168
EA146 , 0.18010E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11742 , 813.97140
FA146 , 0.18409E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11741 , 814.37608
GA146 , 0.18809E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11741 , 814.77936
HA146 , 0.19208E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11740 , 815.18123
IA146 , 0.20209E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11739 , 816.17986
JA146 , 0.21812E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11737 , 817.76009
KA146 , 0.24222E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11732 , 820.09129
LA146 , 0.27445E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11726 , 823.13014
MA146 , 0.30681E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11721 , 826.09433
NA146 , 0.33928E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11718 , 828.98852
OA146 , 0.35973E+08 , 0.25038E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.11717 , 830.77197
