ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA125 , 0.41744E+09 , 0.25976E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.63829 , 1009.50858
BA125 , 0.41856E+09 , 0.25975E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.63490 , 1009.95755
CA125 , 0.41980E+09 , 0.25985E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.67533 , 1010.38614
DA125 , 0.42091E+09 , 0.26091E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.10434 , 1010.12285
EA125 , 0.42166E+09 , 0.26087E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.08821 , 1010.44573
FA125 , 0.42215E+09 , 0.26085E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.07914 , 1010.65830
GA125 , 0.42265E+09 , 0.26079E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.05622 , 1010.89356
HA125 , 0.42314E+09 , 0.26078E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.05002 , 1011.10153
IA125 , 0.42439E+09 , 0.25947E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.52010 , 1012.47003
JA125 , 0.42637E+09 , 0.25922E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.41900 , 1013.42906
KA125 , 0.42936E+09 , 0.25871E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.21712 , 1014.95337
LA125 , 0.43334E+09 , 0.25795E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.91661 , 1017.04291
MA125 , 0.43733E+09 , 0.25796E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.92339 , 1018.61937
NA125 , 0.44132E+09 , 0.25567E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.03898 , 1021.71496
OA125 , 0.44383E+09 , 0.25830E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.05405 , 1020.98821
