ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA110 , 0.41745E+09 , 0.25982E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.66251 , 1009.47017
BA110 , 0.41856E+09 , 0.25982E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.65969 , 1009.91826
CA110 , 0.41980E+09 , 0.26003E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.74608 , 1010.26872
DA110 , 0.42092E+09 , 0.26169E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.42510 , 1009.60112
EA110 , 0.42166E+09 , 0.26165E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.40737 , 1009.92667
FA110 , 0.42216E+09 , 0.26163E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.39942 , 1010.13749
GA110 , 0.42265E+09 , 0.26155E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.36580 , 1010.38989
HA110 , 0.42315E+09 , 0.26155E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.36577 , 1010.58801
IA110 , 0.42439E+09 , 0.25968E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.60414 , 1012.33041
JA110 , 0.42638E+09 , 0.25943E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.50401 , 1013.28759
KA110 , 0.42936E+09 , 0.25883E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.26664 , 1014.87056
LA110 , 0.43334E+09 , 0.25724E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.64357 , 1017.50547
MA110 , 0.43733E+09 , 0.25471E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 21.68066 , 1020.75401
NA110 , 0.44133E+09 , 0.25717E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.61310 , 1020.73342
OA110 , 0.44383E+09 , 0.25865E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.19241 , 1020.76115
