ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA128 , 0.41745E+09 , 0.25984E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.66766 , 1009.46327
BA128 , 0.41857E+09 , 0.25983E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.66495 , 1009.91118
CA128 , 0.41981E+09 , 0.26045E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.91757 , 1009.98531
DA128 , 0.42092E+09 , 0.26175E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.45131 , 1009.55874
EA128 , 0.42167E+09 , 0.26204E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.57296 , 1009.65958
FA128 , 0.42216E+09 , 0.26194E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.52924 , 1009.92802
GA128 , 0.42266E+09 , 0.26188E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.50603 , 1010.16351
HA128 , 0.42315E+09 , 0.26172E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.43835 , 1010.47074
IA128 , 0.42440E+09 , 0.25950E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.53375 , 1012.44733
JA128 , 0.42638E+09 , 0.25892E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.30241 , 1013.62377
KA128 , 0.42937E+09 , 0.25757E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.76967 , 1015.70840
LA128 , 0.43335E+09 , 0.25402E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 21.42276 , 1019.63107
MA128 , 0.43734E+09 , 0.24827E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.39140 , 1024.95970
NA128 , 0.44133E+09 , 0.24892E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.61384 , 1026.10438
OA128 , 0.44384E+09 , 0.25871E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.21869 , 1020.71946
