ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA133 , 0.14623E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10607 , 810.51949
BA133 , 0.15518E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10603 , 811.45608
CA133 , 0.16514E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10599 , 812.48775
DA133 , 0.17411E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10597 , 813.40827
EA133 , 0.18010E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10600 , 814.01773
FA133 , 0.18409E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10600 , 814.42228
GA133 , 0.18809E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10601 , 814.82544
HA133 , 0.19209E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10600 , 815.22722
IA133 , 0.20209E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10582 , 816.22629
JA133 , 0.21812E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10564 , 817.80680
KA133 , 0.24222E+08 , 0.25035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10532 , 820.13856
LA133 , 0.27446E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10513 , 823.17728
MA133 , 0.30682E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10498 , 826.14121
NA133 , 0.33930E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10482 , 829.03528
OA133 , 0.35981E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10471 , 830.82401
