ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA126 , 0.41746E+09 , 0.25981E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.65868 , 1009.48250
BA126 , 0.41858E+09 , 0.25981E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.65571 , 1009.93086
CA126 , 0.41982E+09 , 0.26025E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.83522 , 1010.12120
DA126 , 0.42093E+09 , 0.25995E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.71296 , 1010.76730
EA126 , 0.42168E+09 , 0.26007E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.76399 , 1010.97891
FA126 , 0.42217E+09 , 0.26007E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.76235 , 1011.17911
GA126 , 0.42267E+09 , 0.26024E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.83013 , 1011.26480
HA126 , 0.42316E+09 , 0.26017E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.80472 , 1011.50435
IA126 , 0.42441E+09 , 0.26073E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.02989 , 1011.62938
JA126 , 0.42639E+09 , 0.26120E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.22225 , 1012.10894
KA126 , 0.42938E+09 , 0.26237E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.70979 , 1012.51867
LA126 , 0.43336E+09 , 0.26479E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.73985 , 1012.50948
MA126 , 0.43735E+09 , 0.26530E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.96241 , 1013.77574
NA126 , 0.44135E+09 , 0.26665E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 26.56334 , 1014.48781
OA126 , 0.44385E+09 , 0.25855E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.15277 , 1020.83259
