ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA114 , 0.14623E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12354 , 810.44700
BA114 , 0.15518E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12354 , 811.38379
CA114 , 0.16514E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12354 , 812.41570
DA114 , 0.17411E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12353 , 813.33651
EA114 , 0.18009E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12352 , 813.94631
FA114 , 0.18409E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12352 , 814.35105
GA114 , 0.18808E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12351 , 814.75438
HA114 , 0.19208E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12351 , 815.15630
IA114 , 0.20208E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12349 , 816.15506
JA114 , 0.21811E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12347 , 817.73549
KA114 , 0.24221E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12342 , 820.06698
LA114 , 0.27445E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12335 , 823.10620
MA114 , 0.30680E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12330 , 826.07076
NA114 , 0.33927E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12326 , 828.96529
OA114 , 0.35970E+08 , 0.25040E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12325 , 830.74703
