ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA150 , 0.41746E+09 , 0.25970E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.61117 , 1009.56135
BA150 , 0.41865E+09 , 0.25969E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.60704 , 1010.04235
CA150 , 0.41989E+09 , 0.25966E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.59674 , 1010.55244
DA150 , 0.42101E+09 , 0.25962E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.58236 , 1011.02042
EA150 , 0.42175E+09 , 0.25959E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.57009 , 1011.33707
FA150 , 0.42225E+09 , 0.25957E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56103 , 1011.54972
GA150 , 0.42275E+09 , 0.25955E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.55110 , 1011.76390
HA150 , 0.42324E+09 , 0.25952E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.54031 , 1011.97958
IA150 , 0.42449E+09 , 0.25945E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.51120 , 1012.52258
JA150 , 0.42648E+09 , 0.25930E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.45167 , 1013.41397
KA150 , 0.42947E+09 , 0.25903E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.34537 , 1014.78152
LA150 , 0.43347E+09 , 0.25860E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.17227 , 1016.66179
MA150 , 0.43747E+09 , 0.25816E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.00142 , 1018.54316
NA150 , 0.44149E+09 , 0.25785E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.88117 , 1020.34327
OA150 , 0.44094E+09 , 0.25782E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.86681 , 1020.14860
