ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA149 , 0.41746E+09 , 0.25987E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.68060 , 1009.44507
BA149 , 0.41858E+09 , 0.25986E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.67819 , 1009.89251
CA149 , 0.41981E+09 , 0.26092E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.10944 , 1009.67019
DA149 , 0.42093E+09 , 0.92648E+02 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 0.46495 , 1108.25449
EA149 , 0.42167E+09 , 0.10033E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 0.60429 , 1104.57204
FA149 , 0.42217E+09 , 0.99600E+02 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 0.58980 , 1105.09908
GA149 , 0.42267E+09 , 0.10186E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 0.63575 , 1104.10351
HA149 , 0.42316E+09 , 0.10018E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 0.60132 , 1105.11612
IA149 , 0.42440E+09 , 0.25918E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.40319 , 1012.66495
JA149 , 0.42639E+09 , 0.25817E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.00620 , 1014.12208
KA149 , 0.42937E+09 , 0.25591E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.13324 , 1016.80351
LA149 , 0.43336E+09 , 0.25045E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.14083 , 1021.97128
MA149 , 0.43735E+09 , 0.24259E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 17.55094 , 1028.63708
NA149 , 0.44134E+09 , 0.23812E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 16.21035 , 1033.05458
OA149 , 0.44384E+09 , 0.25888E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.28653 , 1020.61094
