ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA120 , 0.41748E+09 , 0.25959E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56767 , 1009.64025
BA120 , 0.41866E+09 , 0.25957E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56263 , 1010.11792
CA120 , 0.41990E+09 , 0.25954E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.55002 , 1010.63181
DA120 , 0.42101E+09 , 0.25950E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.53238 , 1011.10519
EA120 , 0.42176E+09 , 0.25946E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.51729 , 1011.42652
FA120 , 0.42225E+09 , 0.25943E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.50613 , 1011.64266
GA120 , 0.42275E+09 , 0.25940E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.49388 , 1011.86069
HA120 , 0.42325E+09 , 0.25937E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.48055 , 1012.08060
IA120 , 0.42449E+09 , 0.25928E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.44453 , 1012.63512
JA120 , 0.42648E+09 , 0.25909E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.37036 , 1013.55097
KA120 , 0.42947E+09 , 0.25876E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.23687 , 1014.96412
LA120 , 0.43347E+09 , 0.25820E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.01481 , 1016.92701
MA120 , 0.43748E+09 , 0.25762E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.78901 , 1018.90167
NA120 , 0.44149E+09 , 0.25720E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.62492 , 1020.77623
OA120 , 0.44155E+09 , 0.25715E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.60666 , 1020.83281
