ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA148 , 0.14623E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12118 , 810.45700
BA148 , 0.15518E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12118 , 811.39375
CA148 , 0.16514E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12117 , 812.42560
DA148 , 0.17411E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12117 , 813.34636
EA148 , 0.18010E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12116 , 813.95613
FA148 , 0.18409E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12116 , 814.36085
GA148 , 0.18809E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12115 , 814.76416
HA148 , 0.19208E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12115 , 815.16606
IA148 , 0.20209E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12113 , 816.16477
JA148 , 0.21811E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12111 , 817.74512
KA148 , 0.24221E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12106 , 820.07650
LA148 , 0.27445E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12100 , 823.11558
MA148 , 0.30681E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12094 , 826.08000
NA148 , 0.33928E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12091 , 828.97440
OA148 , 0.35971E+08 , 0.25039E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.12090 , 830.75679
