ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA139 , 0.14623E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10387 , 810.52837
BA139 , 0.15518E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10386 , 811.46478
CA139 , 0.16514E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10384 , 812.49629
DA139 , 0.17411E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10382 , 813.41677
EA139 , 0.18010E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10381 , 814.02635
FA139 , 0.18409E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10380 , 814.43095
GA139 , 0.18809E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10379 , 814.83414
HA139 , 0.19208E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10378 , 815.23593
IA139 , 0.20209E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10375 , 816.23435
JA139 , 0.21812E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10369 , 817.81429
KA139 , 0.24222E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10359 , 820.14510
LA139 , 0.27446E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10345 , 823.18349
MA139 , 0.30682E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10332 , 826.14723
NA139 , 0.33930E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10322 , 829.04095
OA139 , 0.35981E+08 , 0.25034E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.10320 , 830.82965
