ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA115 , 0.41748E+09 , 0.25994E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.71071 , 1009.40166
BA115 , 0.41859E+09 , 0.25994E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.70899 , 1009.84777
CA115 , 0.41983E+09 , 0.25993E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.70468 , 1010.34773
DA115 , 0.42095E+09 , 0.25991E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.69871 , 1010.80148
EA115 , 0.42169E+09 , 0.25990E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.69364 , 1011.10593
FA115 , 0.42219E+09 , 0.25989E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.68990 , 1011.30955
GA115 , 0.42268E+09 , 0.25988E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.68582 , 1011.51379
HA115 , 0.42318E+09 , 0.25987E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.68141 , 1011.71864
IA115 , 0.42442E+09 , 0.25984E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.66952 , 1012.23242
JA115 , 0.42641E+09 , 0.25978E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.64563 , 1013.06321
KA115 , 0.42939E+09 , 0.25968E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.60374 , 1014.32103
LA115 , 0.43337E+09 , 0.25952E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.53896 , 1016.01595
MA115 , 0.43736E+09 , 0.25937E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.47876 , 1017.70691
NA115 , 0.44136E+09 , 0.25927E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.43890 , 1019.36815
OA115 , 0.44386E+09 , 0.25925E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.43421 , 1020.37527
