ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA111 , 0.41745E+09 , 0.25995E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.71361 , 1009.38476
BA111 , 0.41856E+09 , 0.25995E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.71269 , 1009.82976
CA111 , 0.41980E+09 , 0.26037E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.88556 , 1010.03808
DA111 , 0.42092E+09 , 0.25960E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.57248 , 1011.00075
EA111 , 0.42166E+09 , 0.25959E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56916 , 1011.30221
FA111 , 0.42216E+09 , 0.25958E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56610 , 1011.50464
GA111 , 0.42265E+09 , 0.25958E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56565 , 1011.70281
HA111 , 0.42315E+09 , 0.25957E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56075 , 1011.90841
IA111 , 0.42439E+09 , 0.26041E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.90070 , 1011.84100
JA111 , 0.42638E+09 , 0.26054E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.95264 , 1012.54795
KA111 , 0.42936E+09 , 0.26106E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.16610 , 1013.39099
LA111 , 0.43334E+09 , 0.26358E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.21874 , 1013.31393
MA111 , 0.43733E+09 , 0.26922E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 27.73462 , 1011.16741
NA111 , 0.44133E+09 , 0.25891E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.29870 , 1019.58765
OA111 , 0.44383E+09 , 0.25961E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.57649 , 1020.12903
