ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA127 , 0.41744E+09 , 0.25986E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.67748 , 1009.44373
BA127 , 0.41856E+09 , 0.25985E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.67507 , 1009.89115
CA127 , 0.41980E+09 , 0.26004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.75212 , 1010.25872
DA127 , 0.42091E+09 , 0.26227E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.66822 , 1009.20946
EA127 , 0.42166E+09 , 0.26222E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.64741 , 1009.53999
FA127 , 0.42215E+09 , 0.26221E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.64412 , 1009.74342
GA127 , 0.42265E+09 , 0.26211E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.59939 , 1010.01338
HA127 , 0.42315E+09 , 0.26213E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.60844 , 1010.19708
IA127 , 0.42439E+09 , 0.25983E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.66562 , 1012.22855
JA127 , 0.42637E+09 , 0.25971E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.61837 , 1013.09795
KA127 , 0.42936E+09 , 0.25956E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.55672 , 1014.38830
LA127 , 0.43334E+09 , 0.26016E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.79734 , 1015.58112
MA127 , 0.43733E+09 , 0.26325E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.08067 , 1015.13012
NA127 , 0.44133E+09 , 0.25957E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56251 , 1019.15416
OA127 , 0.44383E+09 , 0.25888E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.28491 , 1020.60670
