ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA130 , 0.41745E+09 , 0.25972E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.61970 , 1009.54191
BA130 , 0.41856E+09 , 0.25971E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.61585 , 1009.99099
CA130 , 0.41980E+09 , 0.25989E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.68788 , 1010.36529
DA130 , 0.42092E+09 , 0.26341E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.14790 , 1008.44611
EA130 , 0.42166E+09 , 0.26338E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.13631 , 1008.76205
FA130 , 0.42216E+09 , 0.26337E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.12937 , 1008.97152
GA130 , 0.42265E+09 , 0.26325E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.08067 , 1009.24694
HA130 , 0.42315E+09 , 0.26326E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.08646 , 1009.43636
IA130 , 0.42439E+09 , 0.25973E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.62596 , 1012.29424
JA130 , 0.42638E+09 , 0.25957E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.56251 , 1013.19049
KA130 , 0.42936E+09 , 0.25924E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.42730 , 1014.60286
LA130 , 0.43334E+09 , 0.25866E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.19756 , 1016.57165
MA130 , 0.43733E+09 , 0.25849E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.12974 , 1018.27415
NA130 , 0.44133E+09 , 0.25930E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.45307 , 1019.33349
OA130 , 0.44383E+09 , 0.25800E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 22.93829 , 1021.18241
