ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA123 , 0.41745E+09 , 0.25978E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.64582 , 1009.49979
BA123 , 0.41857E+09 , 0.25977E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.64257 , 1009.94854
CA123 , 0.41981E+09 , 0.26010E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.77363 , 1010.22307
DA123 , 0.42092E+09 , 0.26209E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.59237 , 1009.33131
EA123 , 0.42167E+09 , 0.26212E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.60279 , 1009.61163
FA123 , 0.42216E+09 , 0.26210E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.59678 , 1009.81940
GA123 , 0.42266E+09 , 0.26208E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.58871 , 1010.03053
HA123 , 0.42315E+09 , 0.26206E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.58041 , 1010.24207
IA123 , 0.42440E+09 , 0.26035E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.87587 , 1011.88178
JA123 , 0.42638E+09 , 0.26052E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.94307 , 1012.56360
KA123 , 0.42937E+09 , 0.26096E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.12424 , 1013.45883
LA123 , 0.43335E+09 , 0.26222E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.64669 , 1014.21324
MA123 , 0.43734E+09 , 0.26387E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 25.34582 , 1014.71868
NA123 , 0.44133E+09 , 0.26175E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 24.45035 , 1017.72414
OA123 , 0.44384E+09 , 0.25838E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 23.08860 , 1020.93502
