MD,P,T
0.0,0.0,35.96
100.0,0.0,93.81
200.0,0.0,97.61
300.0,0.0,98.68
400.0,0.0,99.34
500.0,0.0,117.74
600.0,0.0,133.21
700.0,0.0,151.69
800.0,0.0,187.05
850.0,0.0,216.52
900.0,0.0,229.6
950.0,0.0,234.96
1000.0,0.0,238.04
1050.0,0.0,239.61
1100.0,0.0,240.29
1150.0,0.0,241.29
1200.0,0.0,241.9
1250.0,0.0,242.29
1300.0,0.0,240.6
1350.0,0.0,239.99
1400.0,0.0,239.84
1450.0,0.0,239.54
1500.0,0.0,236.63
1550.0,0.0,237.3
1600.0,0.0,238.78
1620.0,0.0,239.61
