MD,P,T
0.0,18.09,42.89
61.0,18.39,175.44
111.0,19.03,199.6
161.0,19.31,207.15
186.0,19.45,210.58
211.0,19.56,211.56
236.0,19.56,211.9
261.0,19.6,212.25
286.0,19.63,212.32
311.0,19.67,212.39
361.0,19.69,212.67
411.0,19.73,212.81
461.0,19.77,212.95
511.0,19.82,212.74
561.0,21.55,213.72
611.0,25.84,222.51
661.0,30.04,230.42
670.0,30.64,233.96
