MD,P,T
0.0,0.0,27.56
21.0,0.0,36.68
50.0,0.0,60.1
100.0,0.0,95.49
150.0,0.0,116.98
200.0,0.0,123.34
250.0,0.0,163.19
300.0,0.0,204.21
350.0,0.0,209.58
400.0,0.0,211.35
450.0,0.0,212.12
500.0,0.0,210.73
550.0,0.0,212.36
600.0,0.0,213.55
