MD,P,T
0.0,0.0,117.93
289.0,0.0,123.46
389.0,0.0,125.67
489.0,0.0,143.2
589.0,0.0,166.93
689.0,0.0,193.99
789.0,0.0,218.77
839.0,0.0,229.03
889.0,0.0,235.2
939.0,0.0,235.75
989.0,0.0,235.47
1039.0,0.0,237.18
1064.0,0.0,238.15
1089.0,0.0,238.29
1114.0,0.0,237.6
1139.0,0.0,237.04
1164.0,0.0,236.77
1189.0,0.0,236.91
1214.0,0.0,236.91
1239.0,0.0,236.77
1264.0,0.0,236.84
1289.0,0.0,236.77
1339.0,0.0,236.02
1389.0,0.0,233.19
1439.0,0.0,232.47
1489.0,0.0,232.6
