MD,P,T
0.0,0.0,0.0
71.0,0.0,94.7
121.0,0.0,96.1
171.0,0.0,96.7
221.0,0.0,98.1
271.0,0.0,100.3
321.0,2.72,121.9
371.0,7.82,118.9
421.0,12.65,123.1
471.0,17.66,133.9
521.0,22.08,154.7
571.0,26.51,170.8
621.0,30.86,186.7
671.0,35.13,203.3
721.0,39.56,220.3
732.0,40.55,225.0
