MD,P,T
0.0,3.23,134.0
173.0,3.14,134.4
223.0,3.19,134.6
273.0,3.38,136.4
323.0,3.58,138.5
373.0,5.2,151.7
423.0,8.3,169.7
473.0,12.04,185.9
523.0,15.52,198.4
573.0,18.14,207.8
623.0,20.36,214.4
673.0,22.8,221.7
723.0,25.86,227.5
773.0,30.06,230.0
823.0,34.2,231.2
873.0,38.35,232.1
923.0,42.53,232.9
973.0,46.66,233.3
1021.0,50.71,233.5
