MD,P,T
0.0,18.41,0.0
22.0,18.2,0.0
72.0,18.08,66.1
122.0,17.36,197.5
172.0,17.45,204.2
222.0,17.49,204.7
272.0,17.49,205.1
322.0,17.57,205.2
372.0,17.62,205.7
422.0,17.66,205.9
472.0,17.7,206.0
522.0,17.7,206.4
572.0,17.78,206.6
622.0,20.18,208.9
672.0,24.45,210.4
722.0,28.71,210.4
772.0,32.92,222.3
796.0,35.0,228.0
