MD,P,T
0.0,14.79,197.3
41.0,14.83,200.0
91.0,15.14,200.3
141.0,15.31,200.5
191.0,15.48,200.8
241.0,15.65,200.9
291.0,15.78,201.0
341.0,15.87,201.1
391.0,16.0,201.3
441.0,16.09,201.5
491.0,16.11,201.6
541.0,16.26,202.2
591.0,19.67,204.9
641.0,23.98,207.2
691.0,28.25,211.9
728.0,31.47,213.3
