MD,P,T
0.0,0.0,84.3
182.0,0.0,96.8
282.0,0.0,103.5
382.0,1.8,127.4
432.0,5.42,158.4
482.0,7.55,171.5
532.0,11.59,184.6
582.0,14.87,197.7
632.0,18.68,208.8
682.0,22.47,217.2
732.0,26.69,224.0
782.0,30.89,228.5
832.0,35.08,232.2
882.0,39.26,235.9
932.0,43.42,237.1
982.0,47.49,239.0
1032.0,51.74,239.9
1082.0,55.81,239.0
1132.0,59.88,237.7
1182.0,64.05,233.9
1232.0,68.13,230.8
1282.0,72.4,227.5
1332.0,76.68,224.0
1382.0,80.79,221.4
1432.0,85.08,220.9
1470.0,88.41,221.7
