MD,P,T
0.0,16.78,208.8
73.0,17.6,209.5
123.0,17.81,209.7
173.0,17.86,209.8
223.0,17.94,210.1
273.0,17.99,210.3
323.0,18.05,210.4
373.0,18.12,210.5
423.0,18.12,210.6
473.0,18.2,210.6
523.0,18.2,210.6
573.0,20.45,211.4
623.0,24.63,211.5
673.0,28.89,212.7
723.0,33.17,213.2
773.0,37.45,212.9
823.0,41.69,212.4
873.0,45.94,212.5
923.0,50.21,212.6
973.0,54.49,212.6
