MD,P,T
0.0,20.86,99.25
42.0,20.58,99.5
92.0,20.68,100.0
142.0,19.63,212.3
192.0,19.75,214.4
242.0,19.75,214.4
292.0,19.75,214.78
342.0,19.75,215.27
392.0,20.03,215.27
442.0,20.03,214.9
492.0,20.03,215.39
542.0,20.21,215.39
592.0,20.21,215.88
612.0,20.21,215.63
642.0,21.05,215.63
650.0,21.7,215.14
