MD,P,T
0.0,6.19,156.17
70.0,6.45,158.33
170.0,6.56,158.81
220.0,6.88,161.1
270.0,8.4,170.05
320.0,9.9,178.62
370.0,12.27,186.63
395.0,12.97,191.29
420.0,14.37,194.28
445.0,15.36,198.85
470.0,17.64,196.46
495.0,19.87,193.41
520.0,21.72,193.28
545.0,24.15,193.61
570.0,26.17,196.6
595.0,28.25,204.8
620.0,30.5,206.13
720.0,39.13,207.78
745.0,40.26,208.17
