MD,P,T
0.0,19.26,47.0
84.0,19.26,141.9
134.0,19.26,199.8
184.0,18.84,212.4
234.0,18.92,212.7
284.0,19.01,212.7
334.0,19.09,213.1
384.0,19.18,213.1
434.0,19.26,213.2
484.0,19.31,212.9
534.0,19.39,214.1
584.0,19.48,215.0
634.0,21.83,216.6
684.0,26.19,218.1
734.0,30.52,214.7
784.0,34.88,213.4
834.0,39.24,211.8
884.0,43.56,211.1
