MD,P,T
0.0,7.59,38.8
144.0,7.09,161.8
194.0,7.48,175.0
244.0,8.62,181.7
294.0,9.64,186.0
344.0,10.67,189.8
394.0,11.67,193.2
444.0,12.76,196.6
494.0,13.84,200.0
544.0,15.43,204.0
569.0,17.3,204.4
594.0,19.45,203.5
619.0,21.61,202.4
644.0,23.76,201.6
669.0,25.89,200.6
694.0,28.08,199.6
744.0,32.45,198.5
794.0,36.76,197.7
844.0,41.19,189.6
894.0,45.62,188.2
944.0,50.09,185.8
994.0,54.57,183.4
1044.0,59.13,182.4
1094.0,63.66,177.5
1144.0,68.05,176.4
