MD,P,T
0.0,0.0,0.0
72.0,0.0,61.6
122.0,0.0,76.4
172.0,2.54,100.5
222.0,6.96,109.8
272.0,11.7,119.5
322.0,16.47,126.8
372.0,21.18,133.3
390.0,22.95,135.6
