MD,P,T
0.0,17.133,52.12
45.0,167.593,180.18
95.0,17.713,199.53
145.0,17.953,201.11
195.0,18.153,201.85
245.0,18.273,202.18
295.0,18.353,202.18
345.0,18.353,202.06
395.0,18.433,203.59
445.0,18.513,203.01
495.0,18.513,203.92
545.0,19.433,205.08
595.0,23.833,206.07
645.0,28.073,212.02
695.0,32.403,213.35
745.0,36.853,213.1
795.0,41.103,213.18
805.0,41.833,212.52
