MD,P,T
0.0,0.91,93.44
300.0,0.91,106.43
350.0,0.91,108.71
400.0,0.91,109.3
450.0,0.91,109.21
500.0,3.42,121.64
550.0,7.97,132.08
600.0,12.39,140.48
650.0,16.93,150.54
700.0,21.19,165.28
750.0,25.55,181.71
800.0,29.81,202.47
850.0,33.92,224.81
900.0,37.76,239.28
950.0,41.43,245.69
1000.0,45.0,246.52
1050.0,48.74,245.12
1100.0,52.54,240.96
1136.0,55.09,239.28
