MD,P,T
0.0,17.64,207.4
54.0,17.68,208.7
104.0,17.68,208.8
154.0,17.68,209.0
204.0,17.68,209.2
254.0,17.81,209.3
304.0,17.89,209.3
354.0,17.89,209.3
404.0,17.98,209.3
454.0,18.06,209.8
504.0,18.06,209.9
554.0,18.14,210.2
604.0,21.18,213.7
654.0,25.42,217.9
704.0,29.66,222.1
754.0,33.9,223.4
804.0,38.13,223.7
854.0,42.48,224.4
882.0,44.83,225.4
