MD,P,T
0.0,0.0,0.0
300.0,0.0,0.0
350.0,0.0,0.0
400.0,0.0,0.0
450.0,0.85,99.5
500.0,5.64,128.2
550.0,10.28,152.1
600.0,14.65,180.6
650.0,19.04,197.2
700.0,23.29,203.1
750.0,27.54,216.5
800.0,31.74,223.4
850.0,35.93,229.4
900.0,40.12,238.8
950.0,44.34,239.9
1000.0,48.36,243.7
1050.0,52.42,244.4
1100.0,56.39,244.7
