GENER00  1.00e+25  1.00e-06                                0.00
VERTICES
  0 172599.109211005.92
 gj
 gk
 gl
 gh
 e8
 e7
 e6
 ee0 6                    
 f6
 gm
 gn
 f4
 f3
 f2
 ef0 6                    
 fs
 go
 gp
 gq
 fq
 fp
 eg0 6                    
 fa
 gr
 gs
 fg
 ew
 ev
 eh0 6                    
 gb
 gt
 gu
 gm
 f6
 f5
 ei0 6                    
 f4
 gn
 gv
 gw
 fn
 fm
 ej0 7                    
 d5
 gd
 gx
 gz
 gy
 dt
 ds
 ek0 5                    
 ft
 g0
 g1
 go
 fs
 el0 6                    
 f8
 g2
 g3
 g0
 ft
 fr
 em0 5                    
 d4
 g4
 g5
 gc
 d3
 en0 8                    
 fz
 g6
 g8
 g9
 g7
 f7
 eq
 eo
 eo0 6                    
 gw
 ha
 g6
 fz
 fo
 fn
 ep0 8                    
 gs
 hc
 hb
 gt
 gb
 fy
 fh
 fg
 eq0 8                    
 fq
 gq
 hd
 he
 g4
 d4
 cr
 cq
 er0 6                    
 g7
 hg
 hf
 g2
 f8
 f7
 es0 5                    
 fx
 hh
 hi
 f9
 fw
 et0 7                    
 hf
 hj
 hl
 hm
 hk
 g3
 g2
 eu0 7                    
 g1
 hn
 ho
 hp
 hq
 gp
 go
 ev0 5                    
 hg
 hr
 hs
 hj
 hf
 ew0 6                    
 g3
 hk
 ht
 hn
 g1
 g0
 ex0 7                    
 gu
 hu
 hw
 hv
 gv
 gn
 gm
 ey0 5                    
 hv
 hx
 ha
 gw
 gv
 ez0 6                    
 hm
 hy
 hz
 h0
 ht
 hk
 fa0 6                    
 hs
 h1
 h3
 h2
 hl
 hj
 fb0 5                    
 h2
 h4
 hy
 hm
 hl
 fc0 6                    
 ge
 h5
 h7
 h6
 gx
 gd
 fd0 6                    
 g9
 h9
 h8
 hr
 hg
 g7
 fe0 5                    
 hq
 ia
 hd
 gq
 gp
 ff0 7                    
 gy
 ib
 ic
 hh
 fx
 du
 dt
 fg0 6                    
 h4
 id
 ie
 if
 hz
 hy
 fh0 5                    
 hb
 ig
 hu
 gu
 gt
 fi0 6                    
 h8
 ii
 ih
 h1
 hs
 hr
 fj0 7                    
 h3
 ij
 ik
 il
 id
 h4
 h2
 fk0 6                    
 ht
 h0
 im
 in
 ho
 hn
 fl0 6                    
 ih
 ip
 io
 ij
 h3
 h1
 fm0 6                    
 hi
 iq
 ir
 gi
 ga
 f9
 fn0 6                    
 if
 is
 it
 im
 h0
 hz
 fo0 6                    
 il
 iu
 iv
 iw
 ie
 id
 fp0 5                    
 io
 iy
 ix
 ik
 ij
 fq0 6                    
 iw
 iz
 i0
 is
 if
 ie
 fr0 5                    
 ix
 i1
 iu
 il
 ik
 fs0 7                    
 ha
 hx
 i2
 i4
 i3
 g8
 g6
 ft0 6                    
 iy
 i6
 i7
 i5
 i1
 ix
 fu0 5                    
 i1
 i5
 i8
 iv
 iu
 fv0 5                    
 i8
 i9
 iz
 iw
 iv
 fw0 6                    
 gf
 ja
 jc
 jb
 h5
 ge
 fx0 7                    
 i7
 jd
 jf
 je
 i9
 i8
 i5
 fy0 5                    
 i9
 je
 jg
 i0
 iz
 fz0 6                    
 ip
 jh
 ji
 i6
 iy
 io
 ga0 5                    
 ji
 jj
 jd
 i7
 i6
 gb0 6                    
 ii
 jk
 jl
 jh
 ip
 ih
 gc0 6                    
 i0
 jg
 jm
 jn
 it
 is
 gd0 6                    
 it
 jn
 jo
 jp
 in
 im
 ge0 6                    
 jf
 jq
 jr
 jm
 jg
 je
 gf0 7                    
 fi
 gg
 js
 jt
 gr
 fa
 e9
 gg0 6                    
 gl
 ju
 ti
 r2
 tj
 gh
 gh0 6                    
 jj
 jv
 jw
 jq
 jf
 jd
 gi0 6                    
 in
 jp
 jx
 jy
 hp
 ho
 gj0 7                    
 h9
 jz
 j1
 j0
 jk
 ii
 h8
 gk0 6                    
 i3
 j2
 jz
 h9
 g9
 g8
 gl0 6                    
 jl
 j3
 jv
 jj
 ji
 jh
 gm0 7                    
 gz
 j4
 j5
 j7
 j6
 ib
 gy
 gn0 5                    
 jr
 j8
 jo
 jn
 jm
 go0 6                    
 h6
 j9
 ka
 j4
 gz
 gx
 gp0 6                    
 jw
 kb
 kc
 j8
 jr
 jq
 gq0 6                    
 j0
 kd
 ke
 j3
 jl
 jk
 gr0 6                    
 j3
 ke
 kf
 kb
 jw
 jv
 gs0 7                    
 j8
 kc
 kg
 kh
 jx
 jp
 jo
 gt0 6                    
 h7
 ki
 kk
 kj
 j9
 h6
 gu0 6                    
 g5
 kl
 km
 ja
 gf
 gc
 gv0 6                    
 jb
 kn
 ko
 ki
 h7
 h5
 gw0 5                    
 kf
 kp
 kg
 kc
 kb
 gx0 5                    
 j1
 kq
 kr
 kd
 j0
 gy0 5                    
 kh
 ks
 kt
 jy
 jx
 gz0 7                    
 jy
 kt
 ku
 kv
 ia
 hq
 hp
 ha0 6                    
 ka
 kw
 kx
 ky
 j5
 j4
 hb0 6                    
 j2
 kz
 k0
 kq
 j1
 jz
 hc0 7                    
 hw
 k1
 k3
 k2
 i2
 hx
 hv
 hd0 7                    
 kj
 k4
 k5
 k6
 kw
 ka
 j9
 he0 5                    
 jc
 k7
 k8
 kn
 jb
 hf0 8                    
 kr
 k9
 lb
 la
 kp
 kf
 ke
 kd
 hg0 5                    
 ig
 lc
 k1
 hw
 hu
 hh0 5                    
 kk
 ld
 le
 k4
 kj
 hi0 6                    
 hc
 lf
 lg
 lc
 ig
 hb
 hj0 6                    
 ir
 lh
 li
 gk
 gj
 gi
 hk0 5                    
 k6
 lj
 lk
 kx
 kw
 hl0 6                    
 ko
 ll
 lm
 ld
 kk
 ki
 hm0 6                    
 kp
 la
 ln
 ks
 kh
 kg
 hn0 6                    
 le
 lo
 lq
 lp
 k5
 k4
 ho0 5                    
 i4
 lr
 kz
 j2
 i3
 hp0 5                    
 km
 ls
 k7
 jc
 ja
 hq0 5                    
 j6
 lt
 lu
 ic
 ib
 hr0 7                    
 he
 lv
 lw
 lx
 kl
 g5
 g4
 hs0 7                    
 k8
 ly
 l0
 lz
 ll
 ko
 kn
 ht0 5                    
 lp
 l1
 lj
 k6
 k5
 hu0 7                    
 lm
 l2
 l4
 l3
 lo
 le
 ld
 hv0 6                    
 ln
 l5
 l6
 ku
 kt
 ks
 hw0 5                    
 lq
 l7
 l8
 l1
 lp
 hx0 5                    
 l3
 l9
 l7
 lq
 lo
 hy0 7                    
 ic
 lu
 ma
 mb
 iq
 hi
 hh
 hz0 7                    
 ia
 kv
 mc
 md
 lv
 he
 hd
 ia0 5                    
 l9
 me
 mf
 l8
 l7
 ib0 7                    
 l1
 l8
 mf
 mg
 mh
 lk
 lj
 ic0 5                    
 lz
 mi
 l2
 lm
 ll
 id0 5                    
 ls
 mj
 ly
 k8
 k7
 ie0 6                    
 l4
 mk
 ml
 me
 l9
 l3
 if0 6                    
 lk
 mh
 mm
 mn
 ky
 kx
 ig0 6                    
 j7
 mo
 mp
 mq
 lt
 j6
 ih0 6                    
 ky
 mn
 mr
 mo
 j7
 j5
 ii0 5                    
 ml
 ms
 mg
 mf
 me
 ij0 6                    
 mi
 mt
 mu
 mk
 l4
 l2
 ik0 5                    
 l6
 mv
 mc
 kv
 ku
 il0 6                    
 k0
 mw
 mx
 k9
 kr
 kq
 im0 6                    
 lb
 my
 mz
 l5
 ln
 la
 in0 7                    
 ms
 m0
 m1
 m2
 mm
 mh
 mg
 io0 7                    
 jt
 m3
 m4
 lf
 hc
 gs
 gr
 ip0 6                    
 mu
 m5
 m0
 ms
 ml
 mk
 iq0 8                    
 lx
 m8
 m7
 m6
 mj
 ls
 km
 kl
 ir0 6                    
 l0
 m9
 na
 mt
 mi
 lz
 is0 5                    
 na
 nb
 m5
 mu
 mt
 it0 6                    
 m2
 nc
 nd
 mr
 mn
 mm
 iu0 6                    
 m5
 nb
 ne
 nf
 m1
 m0
 iv0 5                    
 mx
 ng
 my
 lb
 k9
 iw0 6                    
 k2
 nh
 ni
 lr
 i4
 i2
 ix0 5                    
 mz
 nj
 mv
 l6
 l5
 iy0 7                    
 mj
 m6
 nl
 nk
 m9
 l0
 ly
 iz0 5                    
 mr
 nd
 nm
 mp
 mo
 ja0 6                    
 nk
 nn
 ne
 nb
 na
 m9
 jb0 6                    
 lr
 ni
 no
 mw
 k0
 kz
 jc0 6                    
 nf
 np
 nq
 nc
 m2
 m1
 jd0 6                    
 li
 ns
 nr
 ju
 gl
 gk
 je0 6                    
 js
 gg
 tk
 rz
 tg
 nt
 jf0 5                    
 nr
 th
 r1
 ti
 ju
 jg0 5                    
 k3
 nu
 nv
 nh
 k2
 jh0 6                    
 mq
 nw
 nx
 ma
 lu
 lt
 ji0 5                    
 nl
 nz
 ny
 nn
 nk
 jj0 6                    
 nn
 ny
 n0
 np
 nf
 ne
 jk0 6                    
 mb
 n1
 n2
 lh
 ir
 iq
 jl0 6                    
 mv
 nj
 n3
 n4
 md
 mc
 jm0 6                    
 lc
 lg
 n5
 nu
 k3
 k1
 jn0 6                    
 nq
 n6
 n7
 nm
 nd
 nc
 jo0 7                    
 ng
 n8
 n9
 n3
 nj
 mz
 my
 jp0 6                    
 nm
 n7
 oa
 nw
 mq
 mp
 jq0 5                    
 nz
 ob
 oc
 n0
 ny
 jr0 7                    
 m7
 od
 oe
 ob
 nz
 nl
 m6
 js0 6                    
 n0
 oc
 of
 n6
 nq
 np
 jt0 6                    
 no
 og
 n8
 ng
 mx
 mw
 ju0 6                    
 nx
 oh
 oi
 n1
 mb
 ma
 jv0 5                    
 m8
 oj
 ok
 od
 m7
 jw0 6                    
 oe
 ol
 om
 of
 oc
 ob
 jx0 6                    
 oa
 on
 oo
 oh
 nx
 nw
 jy0 8                    
 md
 n4
 op
 oq
 os
 or
 lw
 lv
 jz0 7                    
 of
 om
 ot
 on
 oa
 n7
 n6
 ka0 6                    
 m4
 ou
 ov
 n5
 lg
 lf
 kb0 6                    
 or
 ow
 oj
 m8
 lx
 lw
 kc0 6                    
 ok
 ox
 oy
 ol
 oe
 od
 kd0 5                    
 n9
 oz
 op
 n4
 n3
 ke0 6                    
 ns
 o0
 tf
 r0
 th
 nr
 kf0 7                    
 nt
 o1
 o2
 o3
 m3
 jt
 js
 kg0 5                    
 oi
 o4
 o5
 n2
 n1
 kh0 6                    
 oy
 o6
 o7
 ot
 om
 ol
 ki0 6                    
 og
 o8
 o9
 oz
 n9
 n8
 kj0 5                    
 ow
 pa
 ox
 ok
 oj
 kk0 5                    
 ot
 o7
 pb
 oo
 on
 kl0 6                    
 n5
 ov
 pd
 pc
 nv
 nu
 km0 9                    
 nv
 pc
 pe
 pf
 o8
 og
 no
 ni
 nh
 kn0 7                    
 oo
 pb
 pg
 ph
 o4
 oi
 oh
 ko0 9                    
 n2
 o5
 pi
 pk
 pj
 o0
 ns
 li
 lh
 kp0 6                    
 o3
 pm
 pl
 ou
 m4
 m3
 kq0 6                    
 pa
 pn
 po
 o6
 oy
 ox
 kr0 6                    
 oz
 o9
 pp
 pq
 oq
 op
 ks0 7                    
 os
 pr
 ps
 pn
 pa
 ow
 or
 kt0 5                    
 ph
 pt
 pi
 o5
 o4
 ku0 6                    
 o1
 nt
 tg
 rx
 te
 pu
 kv0 6                    
 pj
 pv
 td
 ry
 tf
 o0
 kw0 6                    
 po
 pw
 pg
 pb
 o7
 o6
 kx0 5                    
 pq
 px
 pr
 os
 oq
 ky0 6                    
 pd
 py
 pz
 p0
 pe
 pc
 kz0 6                    
 p0
 p1
 p3
 p2
 pf
 pe
 la0 7                    
 pl
 p4
 p5
 py
 pd
 ov
 ou
 lb0 5                    
 pk
 p6
 p7
 pv
 pj
 lc0 4                    
 pm
 p8
 p4
 pl
 ld0 6                    
 pf
 p2
 p9
 pp
 o9
 o8
 le0 5                    
 pu
 qa
 qb
 o2
 o1
 lf0 6                    
 p9
 qc
 qd
 px
 pq
 pp
 lg0 6                    
 pt
 qe
 qf
 p6
 pk
 pi
 lh0 6                    
 qb
 qg
 p8
 pm
 o3
 o2
 li0 7                    
 ps
 qh
 qj
 qi
 pw
 po
 pn
 lj0 8                    
 pw
 qi
 qk
 ql
 qe
 pt
 ph
 pg
 lk0 8                    
 px
 qd
 qm
 qn
 qo
 qh
 ps
 pr
 ll0 7                    
 qq
 qa
 pu
 te
 ru
 tb
 qp
 lm0 6                    
 p7
 qr
 s9
 rw
 td
 pv
 ln0 5                    
 p5
 qs
 qt
 pz
 py
 lo0 6                    
 qt
 qu
 qv
 p1
 p0
 pz
 lp0 8                    
 p3
 qw
 qx
 qy
 qz
 qc
 p9
 p2
 lq0 8                    
 p8
 qg
 q0
 q1
 q2
 qs
 p5
 p4
 lr0 7                    
 qf
 q3
 q4
 q5
 qr
 p7
 p6
 ls0 6                    
 qj
 q6
 q7
 q8
 qk
 qi
 lt0 5                    
 ql
 q9
 q3
 qf
 qe
 lu0 5                    
 qv
 ra
 qw
 p3
 p1
 lv0 5                    
 qz
 rb
 qm
 qd
 qc
 lw0 5                    
 qo
 rc
 q6
 qj
 qh
 lx0 6                    
 qq
 rd
 q0
 qg
 qb
 qa
 ly0 4                    
 tb
 rt
 ta
 qp
 lz0 6                    
 qq
 qp
 ta
 re
 sv
 rd
 ma0 6                    
 q0
 rd
 sv
 ro
 s5
 q1
 mb0 5                    
 q1
 s5
 rn
 s4
 q2
 mc0 7                    
 qt
 qs
 q2
 s4
 rr
 s8
 qu
 md0 6                    
 qv
 qu
 s8
 rh
 sy
 ra
 me0 6                    
 qw
 ra
 sy
 rq
 s7
 qx
 mf0 5                    
 qx
 s7
 rp
 s6
 qy
 mg0 6                    
 qz
 qy
 s6
 rg
 sx
 rb
 mh0 6                    
 qm
 rb
 sx
 rv
 tc
 qn
 mi0 6                    
 qo
 qn
 tc
 rf
 sw
 rc
 mj0 6                    
 q6
 rc
 sw
 rk
 s1
 q7
 mk0 5                    
 q7
 s1
 rj
 s0
 q8
 ml0 7                    
 ql
 qk
 q8
 s0
 ri
 sz
 q9
 mm0 6                    
 q3
 q9
 sz
 rm
 s3
 q4
 mn0 5                    
 q4
 s3
 rl
 s2
 q5
 mo0 5                    
 q5
 s2
 rs
 s9
 qr

CONNECTIONS
  b  a
  c  b
  d  c
  e  d
  f  e
  g  f
  h  g
  i  h
  j  i
  k  j
  l  k
  m  l
  n  m
  o  n
  p  o
  q  p
  r  d
  r  e
  s  h
  s  i
  s  j
  t  f
  t  g
  t  h
  u  m
  u  n
  u  o
  v  k
  v  l
  w  e
  w  f
  w  r
  w  t
  x  o
  x  p
  x  u
  y  b
  y  c
  z  a
  z  b
  z  y
 aa  p
 aa  q
 aa  x
 ab  h
 ab  s
 ab  t
 ac  j
 ac  k
 ac  s
 ac  v
 ad  l
 ad  m
 ad  u
 ad  v
 ae  c
 ae  d
 ae  r
 ae  y
 af  r
 af  w
 af ae
 ag  s
 ag ab
 ag ac
 ah  y
 ah  z
 ai  u
 ai  x
 ai ad
 aj  y
 aj ae
 aj ah
 ak  t
 ak  w
 ak af
 al  x
 al aa
 al ai
 am  t
 am ab
 am ag
 am ak
 an  v
 an ac
 an ad
 ao ae
 ao af
 ao aj
 ap  z
 ap ah
 aq aa
 aq al
 ar af
 ar ak
 ar ao
 as ac
 as ag
 as an
 at ah
 at aj
 at ap
 au ag
 au am
 au as
 av ak
 av am
 aw ad
 aw ai
 aw an
 ax aj
 ax ao
 ax at
 ay ak
 ay ar
 ay av
 az an
 az as
 ba ai
 ba al
 ba aq
 bb ar
 bb ay
 bc as
 bc au
 bd ai
 bd aw
 bd ba
 be ao
 be ar
 be ax
 be bb
 bf am
 bf au
 bf av
 bg av
 bg ay
 bg bf
 bh ay
 bh bb
 bh bg
 bi an
 bi aw
 bi az
 bj at
 bj ax
 bk as
 bk az
 bk bc
 bl ap
 bl at
 bl bj
 bm aq
 bm ba
 bn bb
 bn bh
 bo bb
 bo be
 bo bn
 bp au
 bp bf
 bq ba
 bq bm
 br ax
 br be
 br bj
 br bo
 bs au
 bs bc
 bs bk
 bs bp
 bt bf
 bt bg
 bu bg
 bu bh
 bu bn
 bv bm
 bw bn
 bw bo
 bx bo
 bx br
 by bf
 by bp
 by bt
 bz bg
 bz bt
 bz bu
 ca bn
 ca bu
 ca bw
 cb aw
 cb bd
 cc ba
 cc bd
 cc bq
 cd bm
 cd bq
 cd bv
 ce bo
 ce bx
 cf bo
 cf bw
 cf ce
 cg az
 cg bi
 cg bk
 ch aw
 ch bi
 ch cb
 ch cg
 ci bw
 ci cf
 cj bu
 cj bz
 ck ce
 ck cf
 ck ci
 cl bj
 cl bl
 cm bv
 cm cd
 cn bw
 cn ca
 co bt
 co by
 co bz
 cp bu
 cp ca
 cp cj
 cq bw
 cq ci
 cq cn
 cr ca
 cr cn
 cr cp
 cs bp
 cs by
 ct bz
 ct cj
 ct co
 cu bq
 cu cc
 cv br
 cv bx
 cw cj
 cw cp
 cw ct
 cx ci
 cx ck
 cx cq
 cy cp
 cy cr
 cz cn
 cz cq
 cz cr
 cz cy
 da cc
 da cu
 db bq
 db cd
 db cu
 dc cd
 dc cm
 dc db
 dd bj
 dd br
 dd cv
 de cp
 de cw
 de cy
 df cq
 df cx
 df cz
 dg bx
 dg ce
 dg ck
 dg cv
 dh bj
 dh cl
 dh dd
 di ct
 di cw
 dj cy
 dj cz
 dj de
 dj df
 dk co
 dk ct
 dk di
 dl bk
 dl bs
 dm bp
 dm bs
 dm cs
 dm dl
 dn cw
 dn de
 dn di
 do bd
 do cb
 do cc
 do da
 dp ck
 dp cx
 dp df
 dp dg
 dq by
 dq co
 dq cs
 dq dk
 dr de
 dr dj
 dr dn
 ds cu
 ds da
 ds db
 dt dn
 dt dr
 du di
 du dk
 du dn
 du dt
 dv df
 dv dj
 dv dr
 dv dt
 dw cs
 dw dm
 dx da
 dx do
 dy df
 dy dp
 dy dv
 dz cg
 dz ch
 ea cl
 ea dh
 eb cm
 eb dc
 ec da
 ec ds
 ec dx
 ed db
 ed dc
 ed ds
 ed eb
 ed ec
 ee dt
 ee du
 ee dv
 ef dl
 ef dm
 eg cv
 eg dd
 eg dg
 eh dv
 eh dy
 eh ee
 ei dk
 ei du
 ei ee
 ej cb
 ej ch
 ej dz
 ek dm
 ek ef
 el dm
 el dw
 el ek
 em cg
 em dz
 en cs
 en dq
 en dw
 eo dk
 eo dq
 eo ei
 eo en
 ep dg
 ep dp
 ep dy
 ep eg
 ep eh
 eq bk
 eq cg
 eq dl
 eq ef
 eq em
 er dw
 er el
 er en
 es do
 es dx
 et el
 et er
 eu ef
 eu ek
 ev er
 ev et
 ew ek
 ew el
 ew et
 ew eu
 ex ee
 ex eh
 ex ei
 ey ei
 ey eo
 ey ex
 ez et
 ez ew
 fa et
 fa ev
 fb et
 fb ez
 fb fa
 fc dz
 fc ej
 fd en
 fd er
 fd ev
 fe ef
 fe eq
 fe eu
 ff cb
 ff do
 ff ej
 ff es
 fg ez
 fg fb
 fh eh
 fh ep
 fh ex
 fi ev
 fi fa
 fi fd
 fj fa
 fj fb
 fj fg
 fk eu
 fk ew
 fk ez
 fl fa
 fl fi
 fl fj
 fm dx
 fm ec
 fm es
 fn ez
 fn fg
 fn fk
 fo fg
 fo fj
 fp fj
 fp fl
 fq fg
 fq fn
 fq fo
 fr fj
 fr fo
 fr fp
 fs en
 fs eo
 fs ey
 ft fp
 ft fr
 fu fo
 fu fr
 fu ft
 fv fo
 fv fq
 fv fu
 fw dz
 fw fc
 fx ft
 fx fu
 fx fv
 fy fq
 fy fv
 fy fx
 fz fl
 fz fp
 fz ft
 ga ft
 ga fx
 ga fz
 gb fi
 gb fl
 gb fz
 gc fn
 gc fq
 gc fy
 gd fk
 gd fn
 gd gc
 ge fx
 ge fy
 ge gc
 gf dd
 gf dh
 gf ea
 gf eg
 gg eb
 gg ed
 gh fx
 gh ga
 gh ge
 gi eu
 gi fk
 gi gd
 gj fd
 gj fi
 gj gb
 gk en
 gk fd
 gk fs
 gk gj
 gl fz
 gl ga
 gl gb
 gl gh
 gm ej
 gm ff
 gn gc
 gn gd
 gn ge
 go ej
 go fc
 go gm
 gp ge
 gp gh
 gp gn
 gq gb
 gq gj
 gq gl
 gr gh
 gr gl
 gr gp
 gr gq
 gs gd
 gs gi
 gs gn
 gs gp
 gt fc
 gt go
 gu dz
 gu em
 gu fw
 gv fc
 gv fw
 gv gt
 gw gp
 gw gr
 gw gs
 gx gj
 gx gq
 gy gi
 gy gs
 gz eu
 gz fe
 gz gi
 gz gy
 ha gm
 ha go
 hb gj
 hb gk
 hb gx
 hc ex
 hc ey
 hc fs
 hd go
 hd gt
 hd ha
 he fw
 he gv
 hf gq
 hf gr
 hf gw
 hf gx
 hg ex
 hg fh
 hg hc
 hh gt
 hh hd
 hi ep
 hi fh
 hi hg
 hj ec
 hj ed
 hj fm
 hk ha
 hk hd
 hl gt
 hl gv
 hl hh
 hm gs
 hm gw
 hm gy
 hm hf
 hn hd
 hn hh
 ho fs
 ho gk
 ho hb
 hp fw
 hp gu
 hp he
 hq ff
 hq gm
 hr em
 hr eq
 hr gu
 hs gv
 hs he
 hs hl
 ht hd
 ht hk
 ht hn
 hu hh
 hu hl
 hu hn
 hv gy
 hv gz
 hv hm
 hw hn
 hw ht
 hx hn
 hx hu
 hx hw
 hy es
 hy ff
 hy fm
 hy hq
 hz eq
 hz fe
 hz gz
 hz hr
 ia hw
 ia hx
 ib hk
 ib ht
 ib hw
 ib ia
 ic hl
 ic hs
 ic hu
 id he
 id hp
 id hs
 ie hu
 ie hx
 ie ia
 if ha
 if hk
 if ib
 ig gm
 ig hq
 ih gm
 ih ha
 ih if
 ih ig
 ii ia
 ii ib
 ii ie
 ij hu
 ij ic
 ij ie
 ik gz
 ik hv
 ik hz
 il gx
 il hb
 il hf
 im hf
 im hm
 im hv
 in ib
 in if
 in ii
 io eg
 io ep
 io gf
 io hi
 ip ie
 ip ii
 ip ij
 ip in
 iq gu
 iq hp
 iq hr
 iq id
 ir hs
 ir ic
 ir ij
 is ij
 is ip
 is ir
 it if
 it ih
 it in
 iu in
 iu ip
 iu is
 iv hf
 iv il
 iv im
 iw fs
 iw hc
 iw ho
 ix hv
 ix ik
 ix im
 iy hs
 iy id
 iy iq
 iy ir
 iz ig
 iz ih
 iz it
 ja ir
 ja is
 ja iu
 ja iy
 jb hb
 jb ho
 jb il
 jb iw
 jc in
 jc it
 jc iu
 jd ed
 jd gg
 jd hj
 je ea
 je gf
 jf gg
 jf jd
 jg hc
 jg iw
 jh hq
 jh hy
 jh ig
 ji iy
 ji ja
 jj iu
 jj ja
 jj jc
 jj ji
 jk fm
 jk hj
 jk hy
 jl hz
 jl ik
 jl ix
 jm hc
 jm hg
 jm hi
 jm jg
 jn it
 jn iz
 jn jc
 jo im
 jo iv
 jo ix
 jo jl
 jp ig
 jp iz
 jp jh
 jp jn
 jq ji
 jq jj
 jr iq
 jr iy
 jr ji
 jr jq
 js jc
 js jj
 js jn
 js jq
 jt il
 jt iv
 jt jb
 jt jo
 ju hy
 ju jh
 ju jk
 jv iq
 jv jr
 jw jq
 jw jr
 jw js
 jx jh
 jx jp
 jx ju
 jy hr
 jy hz
 jy jl
 jz jn
 jz jp
 jz js
 jz jw
 jz jx
 ka hi
 ka io
 ka jm
 kb hr
 kb iq
 kb jv
 kb jy
 kc jr
 kc jv
 kc jw
 kd jl
 kd jo
 kd jy
 ke jd
 ke jf
 kf gf
 kf io
 kf je
 kg jk
 kg ju
 kh jw
 kh jz
 kh kc
 ki jo
 ki jt
 ki kd
 kj jv
 kj kb
 kj kc
 kk jx
 kk jz
 kk kh
 kl jg
 kl jm
 kl ka
 km iw
 km jb
 km jg
 km jt
 km ki
 km kl
 kn ju
 kn jx
 kn kg
 kn kk
 ko hj
 ko jd
 ko jk
 ko ke
 ko kg
 kp io
 kp ka
 kp kf
 kq kc
 kq kh
 kq kj
 kr jy
 kr kd
 kr ki
 ks jy
 ks kb
 ks kj
 ks kq
 kt kg
 kt kn
 kt ko
 ku je
 ku kf
 kv ke
 kv ko
 kw kh
 kw kk
 kw kn
 kw kq
 kx jy
 kx kr
 kx ks
 ky kl
 ky km
 kz km
 kz ky
 la ka
 la kl
 la kp
 la ky
 lb ko
 lb kv
 lc kp
 lc la
 ld ki
 ld km
 ld kr
 ld kz
 le kf
 le ku
 lf kr
 lf kx
 lf ld
 lg ko
 lg kt
 lg lb
 lh kf
 lh kp
 lh lc
 lh le
 li kq
 li ks
 li kw
 lj kn
 lj kt
 lj kw
 lj lg
 lj li
 lk ks
 lk kx
 lk lf
 lk li
 ll ku
 ll le
 lm kv
 lm lb
 ln ky
 ln la
 lo ky
 lo kz
 lo ln
 lp kz
 lp ld
 lp lf
 lq la
 lq lc
 lq lh
 lq ln
 lr lb
 lr lg
 lr lm
 ls li
 ls lj
 lt lg
 lt lj
 lt lr
 lu kz
 lu lo
 lu lp
 lv lf
 lv lk
 lv lp
 lw li
 lw lk
 lw ls
 lx le
 lx lh
 lx ll
 lx lq
 ly ll
 lz ll
 lz lx
 lz ly
 ma lq
 ma lx
 ma lz
 mb lq
 mb ma
 mc ln
 mc lo
 mc lq
 mc mb
 md lo
 md lu
 md mc
 me lp
 me lu
 me md
 mf lp
 mf me
 mg lp
 mg lv
 mg mf
 mh lk
 mh lv
 mh mg
 mi lk
 mi lw
 mi mh
 mj ls
 mj lw
 mj mi
 mk ls
 mk mj
 ml lj
 ml ls
 ml lt
 ml mk
 mm lr
 mm lt
 mm ml
 mn lr
 mn mm
 mo lm
 mo lr
 mo mn

LAYERS
 0    2634.52   2634.52
 1    2171.07   2402.80
 2    1707.62   1939.35
 3    1244.17   1475.89
 4     780.71   1012.44
 5     317.26    548.99
 6    -146.19     85.54
 7    -609.64   -377.92
 8   -1073.10   -841.37
 9   -1536.55  -1304.82
10   -2000.00  -1768.27

SURFA
  a   1198.83
  b   1232.97
  c   1197.57
  d   1160.45
  e   1088.47
  f   1070.32
  g   1066.83
  h    990.25
  i    898.39
  j    845.85
  k    840.90
  l    824.29
  m    849.09
  n   1070.44
  o   1161.39
  p   1307.63
  q   1481.58
  r   1183.77
  s    995.87
  t   1186.00
  u   1318.00
  v    830.21
  w   1215.53
  x   1411.47
  y   1397.63
  z   1333.32
 aa   1579.48
 ab   1200.39
 ac    944.46
 ad    970.82
 ae   1334.76
 af   1275.73
 ag   1021.56
 ah   1505.73
 ai   1192.09
 aj   1536.26
 ak   1383.95
 al   1475.97
 am   1286.65
 an    918.75
 ao   1447.24
 ap   1698.15
 aq   1519.54
 ar   1396.99
 as    999.01
 at   1774.40
 au   1217.23
 av   1391.83
 aw   1093.46
 ax   1740.34
 ay   1469.05
 az    974.58
 ba   1454.84
 bb   1482.04
 bc   1129.13
 bd   1414.93
 be   1530.45
 bf   1409.82
 bg   1525.19
 bh   1608.77
 bi   1033.48
 bj   1891.46
 bk   1087.81
 bl   2007.33
 bm   1326.87
 bn   1670.20
 bo   1670.64
 bp   1392.87
 bq   1348.13
 br   1768.13
 bs   1246.97
 bt   1554.30
 bu   1617.28
 bv   1248.38
 bw   1634.34
 bx   1744.18
 by   1594.58
 bz   1632.65
 ca   1622.79
 cb   1406.10
 cc   1390.45
 cd   1238.36
 ce   1715.28
 cf   1692.39
 cg   1042.27
 ch   1152.07
 ci   1659.25
 cj   1624.22
 ck   1679.18
 cl   1990.51
 cm   1202.26
 cn   1629.06
 co   1764.53
 cp   1620.58
 cq   1673.67
 cr   1617.54
 cs   1465.40
 ct   1667.36
 cu   1271.21
 cv   1729.64
 cw   1638.23
 cx   1694.83
 cy   1628.92
 cz   1635.68
 da   1281.82
 db   1231.04
 dc   1204.89
 dd   1790.90
 de   1637.64
 df   1668.62
 dg   1717.20
 dh   1810.19
 di   1653.03
