ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA149 , 0.39799E+07 , 0.25003E+03 , 0.13925E+00 , 0.86075E+00 , 0.10000E+01 , 0.00000E+00 , -.13925E+06 , 19.99668 , 799.12623
BA149 , 0.47244E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99725 , 800.00171
CA149 , 0.57076E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99879 , 801.14200
DA149 , 0.65936E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00095 , 802.15452
EA149 , 0.71849E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00277 , 802.82255
FA149 , 0.75793E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00411 , 803.26507
GA149 , 0.79740E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00557 , 803.70526
HA149 , 0.83688E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00714 , 804.14317
IA149 , 0.93569E+07 , 0.25008E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01134 , 805.22909
JA149 , 0.10940E+08 , 0.25010E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01951 , 806.93803
KA149 , 0.13322E+08 , 0.25014E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.03329 , 809.44598
LA149 , 0.16508E+08 , 0.25019E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.05275 , 812.69913
MA149 , 0.19706E+08 , 0.25024E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06936 , 815.87161
NA149 , 0.22916E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07978 , 818.98186
OA149 , 0.24927E+08 , 0.25028E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.08112 , 820.90379
