ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA151 , 0.39798E+07 , 0.25003E+03 , 0.13758E+00 , 0.86242E+00 , 0.10000E+01 , 0.00000E+00 , -.13758E+06 , 19.99662 , 799.12651
BA151 , 0.47263E+07 , 0.25003E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99718 , 800.00423
CA151 , 0.57097E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99871 , 801.14480
DA151 , 0.65960E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00086 , 802.15757
EA151 , 0.71874E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00269 , 802.82578
FA151 , 0.75820E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00403 , 803.26842
GA151 , 0.79767E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00549 , 803.70873
HA151 , 0.83717E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00706 , 804.14677
IA151 , 0.93601E+07 , 0.25008E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01125 , 805.23304
JA151 , 0.10944E+08 , 0.25010E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01941 , 806.94259
KA151 , 0.13327E+08 , 0.25014E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.03316 , 809.45157
LA151 , 0.16514E+08 , 0.25019E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.05257 , 812.70632
MA151 , 0.19714E+08 , 0.25024E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06911 , 815.88034
NA151 , 0.22924E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07949 , 818.99162
OA151 , 0.24936E+08 , 0.25028E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.08082 , 820.91356
