ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA134 , 0.39791E+07 , 0.25002E+03 , 0.10485E+00 , 0.89515E+00 , 0.10000E+01 , 0.00000E+00 , -.10485E+06 , 19.99273 , 799.14312
BA134 , 0.47366E+07 , 0.25003E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99511 , 800.02558
CA134 , 0.57207E+07 , 0.25003E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99616 , 801.16886
DA134 , 0.66079E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99820 , 802.18302
EA134 , 0.72007E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00067 , 802.84980
FA134 , 0.75963E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00279 , 803.29012
GA134 , 0.79917E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00444 , 803.73018
HA134 , 0.83874E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00631 , 804.16762
IA134 , 0.93757E+07 , 0.25007E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00892 , 805.26036
JA134 , 0.10962E+08 , 0.25009E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01609 , 806.97597
KA134 , 0.13349E+08 , 0.25013E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.03042 , 809.48673
LA134 , 0.16545E+08 , 0.25019E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.04954 , 812.75006
MA134 , 0.19755E+08 , 0.25023E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06652 , 815.93154
NA134 , 0.22976E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07755 , 819.04874
OA134 , 0.24993E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07906 , 820.97482
