ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA123 , 0.39798E+07 , 0.25003E+03 , 0.13665E+00 , 0.86335E+00 , 0.10000E+01 , 0.00000E+00 , -.13665E+06 , 19.99665 , 799.12639
BA123 , 0.47273E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99721 , 800.00529
CA123 , 0.57108E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99874 , 801.14591
DA123 , 0.65971E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00090 , 802.15870
EA123 , 0.71886E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00274 , 802.82690
FA123 , 0.75831E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00408 , 803.26953
GA123 , 0.79779E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00554 , 803.70983
HA123 , 0.83729E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00712 , 804.14785
IA123 , 0.93613E+07 , 0.25008E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01132 , 805.23406
JA123 , 0.10946E+08 , 0.25010E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01952 , 806.94348
KA123 , 0.13328E+08 , 0.25014E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.03331 , 809.45223
LA123 , 0.16515E+08 , 0.25019E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.05277 , 812.70663
MA123 , 0.19715E+08 , 0.25024E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06935 , 815.88031
NA123 , 0.22925E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07975 , 818.99133
OA123 , 0.24936E+08 , 0.25028E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.08109 , 820.91324
