ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA152 , 0.39798E+07 , 0.25003E+03 , 0.13086E+00 , 0.86914E+00 , 0.10000E+01 , 0.00000E+00 , -.13086E+06 , 19.99649 , 799.12706
BA152 , 0.47335E+07 , 0.25003E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99706 , 800.01321
CA152 , 0.57176E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99860 , 801.15444
DA152 , 0.66047E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00079 , 802.16790
EA152 , 0.71967E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00264 , 802.83660
FA152 , 0.75917E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00400 , 803.27958
GA152 , 0.79869E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00548 , 803.72026
HA152 , 0.83824E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00707 , 804.15871
IA152 , 0.93720E+07 , 0.25008E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01128 , 805.24608
JA152 , 0.10958E+08 , 0.25010E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01944 , 806.95793
KA152 , 0.13345E+08 , 0.25014E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.03311 , 809.47118
LA152 , 0.16539E+08 , 0.25019E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.05210 , 812.73401
MA152 , 0.19747E+08 , 0.25024E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06805 , 815.91724
NA152 , 0.22964E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07786 , 819.03611
OA152 , 0.24976E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07912 , 820.95855
