ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW
AA137 , 0.39797E+07 , 0.25003E+03 , 0.12665E+00 , 0.87335E+00 , 0.10000E+01 , 0.00000E+00 , -.12665E+06 , 19.99578 , 799.13009
BA137 , 0.47376E+07 , 0.25003E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99637 , 800.02110
CA137 , 0.57217E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.99795 , 801.16212
DA137 , 0.66089E+07 , 0.25004E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00018 , 802.17540
EA137 , 0.72010E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00207 , 802.84398
FA137 , 0.75960E+07 , 0.25005E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00346 , 803.28690
GA137 , 0.79913E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00496 , 803.72753
HA137 , 0.83869E+07 , 0.25006E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.00656 , 804.16594
IA137 , 0.93767E+07 , 0.25007E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01083 , 805.25326
JA137 , 0.10964E+08 , 0.25010E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.01904 , 806.96527
KA137 , 0.13351E+08 , 0.25014E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.03277 , 809.47898
LA137 , 0.16547E+08 , 0.25019E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.05179 , 812.74300
MA137 , 0.19756E+08 , 0.25024E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06779 , 815.92741
NA137 , 0.22974E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07765 , 819.04697
OA137 , 0.24987E+08 , 0.25027E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.07892 , 820.96944
