type,date-time,steam,liquid,enthalpy,WHPabs
P,1991-10-24 12:00:00,0.0,0.0,1050.4699707,0.911681086167
P,1991-10-28 00:00:00,13.1000003815,60.2999992371,1050.4699707,6.31168118153
P,1991-11-25 00:00:00,13.1000003815,60.0,1056.63000488,6.5116809908
P,1991-11-28 12:00:00,13.1000003815,60.0,1056.63000488,6.5116809908
P,1991-11-28 12:00:01,0.0,0.0,1056.63000488,0.911681086167
P,1991-12-26 11:59:59,0.0,0.0,979.41998291,0.911681086167
P,1991-12-26 12:00:00,10.0,61.0,979.41998291,6.61168089543
P,1991-12-30 00:00:00,10.0,61.0,979.41998291,6.61168089543
P,1992-01-27 00:00:00,10.6999998093,61.0,996.799987793,6.61168089543
P,1992-02-24 00:00:00,10.1000003815,62.7000007629,975.049987793,6.61168089543
P,1992-02-27 12:00:00,10.1000003815,62.7000007629,975.049987793,6.61168089543
P,1992-02-27 12:00:01,0.0,0.0,975.049987793,0.911681086167
P,1992-03-26 11:59:59,0.0,0.0,971.809997559,0.911681086167
P,1992-03-26 12:00:00,10.0,62.9000015259,971.809997559,6.61168089543
P,1992-03-30 00:00:00,10.0,62.9000015259,971.809997559,6.61168089543
P,1992-04-27 00:00:00,8.0,55.5999984741,940.969970703,6.31168118153
