type,date-time,steam,liquid,enthalpy,WHPabs
P,1976-08-26 12:00:00,0.0,0.0,1076.90002441,0.921317083789
P,1976-08-30 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1976-09-27 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1976-10-25 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1976-10-28 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1976-10-28 12:00:01,0.0,0.0,1076.90002441,0.921317083789
P,1977-01-27 11:59:59,0.0,0.0,1076.90002441,0.921317083789
P,1977-01-27 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-01-31 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-02-28 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-03-28 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-04-25 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-04-28 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-04-28 12:00:01,0.0,0.0,1076.90002441,0.921317083789
P,1977-05-26 11:59:59,0.0,0.0,1076.90002441,0.921317083789
P,1977-05-26 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-05-30 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-06-27 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-07-25 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-07-28 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-07-28 12:00:01,0.0,0.0,1076.90002441,0.921317083789
P,1977-08-25 11:59:59,0.0,0.0,1076.90002441,0.921317083789
P,1977-08-25 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-08-29 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-09-26 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-09-29 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-09-29 12:00:01,0.0,0.0,1076.90002441,0.921317083789
P,1977-10-27 11:59:59,0.0,0.0,1076.90002441,0.921317083789
P,1977-10-27 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-10-31 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-11-28 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-12-26 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-12-29 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1977-12-29 12:00:01,0.0,0.0,1076.90002441,0.921317083789
P,1978-01-26 11:59:59,0.0,0.0,1076.90002441,0.921317083789
P,1978-01-26 12:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1978-01-30 00:00:00,10.1000003815,44.9000015259,1076.90002441,8.52131698842
P,1978-02-27 00:00:00,10.1000003815,44.7999992371,1077.58996582,8.52131698842
P,1978-03-27 00:00:00,10.8999996185,44.7999992371,1101.79003906,8.52131698842
P,1978-04-24 00:00:00,12.1000003815,76.3000030518,980.380004883,8.52131698842
P,1978-04-27 12:00:00,12.1000003815,76.3000030518,980.380004883,8.52131698842
P,1978-04-27 12:00:01,0.0,0.0,980.380004883,0.921317083789
P,1978-05-25 11:59:59,0.0,0.0,979.739990234,0.921317083789
P,1978-05-25 12:00:00,12.1000003815,76.5,979.739990234,8.52131698842
P,1978-05-29 00:00:00,12.1000003815,76.5,979.739990234,8.52131698842
P,1978-06-26 00:00:00,13.1000003815,47.2999992371,1145.54003906,8.52131698842
P,1978-06-29 12:00:00,13.1000003815,47.2999992371,1145.54003906,8.52131698842
P,1978-06-29 12:00:01,0.0,0.0,1145.54003906,0.921317083789
P,1978-07-27 11:59:59,0.0,0.0,1230.42004395,0.921317083789
P,1978-07-27 12:00:00,12.8999996185,37.0999984741,1230.42004395,8.52131698842
P,1978-07-31 00:00:00,12.8999996185,37.0999984741,1230.42004395,8.52131698842
P,1978-08-28 00:00:00,13.1999998093,37.4000015259,1236.33996582,8.52131698842
P,1978-09-25 00:00:00,10.6000003815,74.8000030518,954.039978027,8.52131698842
P,1978-09-28 12:00:00,10.6000003815,74.8000030518,954.039978027,8.52131698842
P,1978-09-28 12:00:01,0.0,0.0,954.039978027,0.921317083789
P,1978-10-26 11:59:59,0.0,0.0,1003.55999756,0.921317083789
P,1978-10-26 12:00:00,13.3000001907,76.5,1003.55999756,8.52131698842
P,1978-10-30 00:00:00,13.3000001907,76.5,1003.55999756,8.52131698842
P,1978-11-27 00:00:00,13.6999998093,76.5,1011.35998535,8.52131698842
P,1978-12-25 00:00:00,13.8000001907,76.5,1013.29998779,8.52131698842
P,1978-12-28 12:00:00,13.8000001907,76.5,1013.29998779,8.52131698842
P,1978-12-28 12:00:01,0.0,0.0,1013.29998779,0.921317083789
P,1979-01-25 11:59:59,0.0,0.0,1009.09002686,0.921317083789
P,1979-01-25 12:00:00,14.3999996185,81.0999984741,1009.09002686,8.52131698842
P,1979-01-29 00:00:00,14.3999996185,81.0999984741,1009.09002686,8.52131698842
P,1979-02-26 00:00:00,16.7000007629,35.0,1364.63000488,8.52131698842
P,1979-03-26 00:00:00,16.8999996185,86.8000030518,1034.23999023,8.52131698842
P,1979-03-29 12:00:00,16.8999996185,86.8000030518,1034.23999023,8.52131698842
P,1979-03-29 12:00:01,0.0,0.0,1034.23999023,0.921317083789
P,1979-04-26 11:59:59,0.0,0.0,1046.80004883,0.921317083789
P,1979-04-26 12:00:00,18.8999996185,92.9000015259,1046.80004883,8.52131698842
P,1979-04-30 00:00:00,18.8999996185,92.9000015259,1046.80004883,8.52131698842
P,1979-05-28 00:00:00,15.3999996185,96.1999969482,982.679992676,8.52131698842
P,1979-06-25 00:00:00,18.2999992371,97.5999984741,1023.76000977,8.52131698842
P,1979-06-28 12:00:00,18.2999992371,97.5999984741,1023.76000977,8.52131698842
P,1979-06-28 12:00:01,0.0,0.0,1023.76000977,0.921317083789
P,1979-07-26 11:59:59,0.0,0.0,1011.34002686,0.921317083789
P,1979-07-26 12:00:00,17.7999992371,99.4000015259,1011.34002686,8.52131698842
P,1979-07-30 00:00:00,17.7999992371,99.4000015259,1011.34002686,8.52131698842
P,1979-08-27 00:00:00,15.3000001907,100.199996948,971.270019531,8.52131698842
P,1979-09-24 00:00:00,16.7000007629,86.5999984741,1031.55004883,8.52131698842
P,1979-09-27 12:00:00,16.7000007629,86.5999984741,1031.55004883,8.52131698842
P,1979-09-27 12:00:01,0.0,0.0,1031.55004883,0.921317083789
P,1979-10-25 11:59:59,0.0,0.0,1010.01000977,0.921317083789
P,1979-10-25 12:00:00,14.6999998093,82.5,1010.01000977,8.52131698842
P,1979-10-29 00:00:00,14.6999998093,82.5,1010.01000977,8.52131698842
P,1979-11-26 00:00:00,17.3999996185,82.0999984741,1058.81994629,8.52131698842
P,1979-11-29 12:00:00,17.3999996185,82.0999984741,1058.81994629,8.52131698842
P,1979-11-29 12:00:01,0.0,0.0,1058.81994629,0.921317083789
P,1979-12-27 11:59:59,0.0,0.0,1022.04998779,0.921317083789
P,1979-12-27 12:00:00,16.8999996185,90.6999969482,1022.04998779,8.52131698842
P,1979-12-31 00:00:00,16.8999996185,90.6999969482,1022.04998779,8.52131698842
P,1980-01-28 00:00:00,15.6999998093,83.6999969482,1023.86999512,8.52131698842
P,1980-02-25 00:00:00,15.8999996185,83.1999969482,1029.0300293,8.52131698842
P,1980-02-28 12:00:00,15.8999996185,83.1999969482,1029.0300293,8.52131698842
P,1980-02-28 12:00:01,0.0,0.0,1029.0300293,0.921317083789
P,1980-03-27 11:59:59,0.0,0.0,997.380004883,0.921317083789
P,1980-03-27 12:00:00,15.6000003815,91.9000015259,997.380004883,8.52131698842
P,1980-03-31 00:00:00,15.6000003815,91.9000015259,997.380004883,8.52131698842
P,1980-04-28 00:00:00,15.3999996185,91.3000030518,995.760009766,8.52131698842
P,1980-05-26 00:00:00,15.8000001907,88.3000030518,1011.13000488,8.52131698842
P,1980-05-29 12:00:00,15.8000001907,88.3000030518,1011.13000488,8.52131698842
P,1980-05-29 12:00:01,0.0,0.0,1011.13000488,0.921317083789
P,1980-06-26 11:59:59,0.0,0.0,1012.82000732,0.921317083789
P,1980-06-26 12:00:00,15.8999996185,88.3000030518,1012.82000732,8.52131698842
P,1980-06-30 00:00:00,15.8999996185,88.3000030518,1012.82000732,8.52131698842
P,1980-07-28 00:00:00,13.8000001907,87.9000015259,977.929992676,8.52131698842
P,1980-08-25 00:00:00,15.1999998093,94.6999969482,983.33001709,8.52131698842
P,1980-08-28 12:00:00,15.1999998093,94.6999969482,983.33001709,8.52131698842
P,1980-08-28 12:00:01,0.0,0.0,983.33001709,0.921317083789
P,1980-09-25 11:59:59,0.0,0.0,977.979980469,0.921317083789
P,1980-09-25 12:00:00,15.1999998093,96.8000030518,977.979980469,8.52131698842
P,1980-09-29 00:00:00,15.1999998093,96.8000030518,977.979980469,8.52131698842
P,1980-10-27 00:00:00,18.8999996185,87.8000030518,1063.47998047,8.52131698842
P,1980-11-24 00:00:00,19.2000007629,87.9000015259,1067.89001465,8.52131698842
P,1980-11-27 12:00:00,19.2000007629,87.9000015259,1067.89001465,8.52131698842
P,1980-11-27 12:00:01,0.0,0.0,1067.89001465,0.921317083789
P,1980-12-25 11:59:59,0.0,0.0,1023.34997559,0.921317083789
P,1980-12-25 12:00:00,16.3999996185,87.5999984741,1023.34997559,8.52131698842
P,1980-12-29 00:00:00,16.3999996185,87.5999984741,1023.34997559,8.52131698842
P,1981-01-26 00:00:00,17.5,87.8000030518,1040.89001465,8.52131698842
P,1981-02-23 00:00:00,21.7000007629,72.5,1173.35998535,8.52131698842
P,1981-02-26 12:00:00,21.7000007629,72.5,1173.35998535,8.52131698842
P,1981-02-26 12:00:01,0.0,0.0,1173.35998535,0.921317083789
P,1981-03-26 11:59:59,0.0,0.0,1118.61999512,0.921317083789
P,1981-03-26 12:00:00,21.2000007629,82.8000030518,1118.61999512,8.52131698842
P,1981-03-30 00:00:00,21.2000007629,82.8000030518,1118.61999512,8.52131698842
P,1981-04-27 00:00:00,19.2000007629,82.5999984741,1087.16003418,8.52131698842
P,1981-05-25 00:00:00,18.3999996185,68.4000015259,1135.42004395,8.52131698842
P,1981-05-28 12:00:00,18.3999996185,68.4000015259,1135.42004395,8.52131698842
P,1981-05-28 12:00:01,0.0,0.0,1135.42004395,0.921317083789
P,1981-06-25 11:59:59,0.0,0.0,1116.48999023,0.921317083789
P,1981-06-25 12:00:00,17.2999992371,68.0,1116.48999023,8.52131698842
P,1981-06-29 00:00:00,17.2999992371,68.0,1116.48999023,8.52131698842
P,1981-07-27 00:00:00,18.7999992371,71.0,1129.98999023,8.52131698842
