type,date-time,steam,liquid,enthalpy,WHPabs
R,1976-06-28 00:00:00,0.0,85.262298584,503.784567107,0.921317083789
R,1976-07-26 00:00:00,0.0,82.1386032104,503.784567107,0.921317083789
R,1976-07-29 12:00:00,0.0,82.1386032104,503.784567107,0.921317083789
R,1976-07-29 12:00:01,0.0,0.0,503.784567107,0.921317083789
R,1976-08-26 11:59:59,0.0,0.0,503.784567107,0.921317083789
R,1976-08-26 12:00:00,0.0,34.7969017029,503.784567107,0.921317083789
R,1976-08-30 00:00:00,0.0,34.7969017029,503.784567107,0.921317083789
R,1976-09-27 00:00:00,0.0,82.9860992432,503.784567107,0.921317083789
R,1976-10-25 00:00:00,0.0,74.9701004028,503.784567107,0.921317083789
R,1976-10-28 12:00:00,0.0,74.9701004028,503.784567107,0.921317083789
R,1976-10-28 12:00:01,0.0,0.0,503.784567107,0.921317083789
R,1976-11-25 11:59:59,0.0,0.0,503.784567107,0.921317083789
R,1976-11-25 12:00:00,0.0,70.8332977295,503.784567107,0.921317083789
R,1976-11-29 00:00:00,0.0,70.8332977295,503.784567107,0.921317083789
R,1976-12-27 00:00:00,0.0,83.3332977295,503.784567107,0.921317083789
R,1976-12-30 12:00:00,0.0,83.3332977295,503.784567107,0.921317083789
R,1976-12-30 12:00:01,0.0,0.0,503.784567107,0.921317083789
R,1977-01-27 11:59:59,0.0,0.0,503.784567107,0.921317083789
R,1977-01-27 12:00:00,0.0,81.9518966675,503.784567107,0.921317083789
R,1977-01-31 00:00:00,0.0,81.9518966675,503.784567107,0.921317083789
R,1977-02-28 00:00:00,0.0,81.6386032104,503.784567107,0.921317083789
R,1977-03-28 00:00:00,0.0,84.6773986816,503.784567107,0.921317083789
R,1977-04-25 00:00:00,0.0,84.6836013794,503.784567107,0.921317083789
R,1977-04-28 12:00:00,0.0,84.6836013794,503.784567107,0.921317083789
R,1977-04-28 12:00:01,0.0,0.0,503.784567107,0.921317083789
R,1977-05-26 11:59:59,0.0,0.0,503.784567107,0.921317083789
R,1977-05-26 12:00:00,0.0,76.5009002686,503.784567107,0.921317083789
R,1977-05-30 00:00:00,0.0,76.5009002686,503.784567107,0.921317083789
