type,date-time,steam,liquid,enthalpy,WHPabs
P,2016-04-21 12:00:00,0.0,0.0,0.0,0.909147324928
P,2016-04-25 00:00:00,0.0,0.0,0.0,0.909147324928
P,2016-05-02 00:00:00,0.0,0.0,0.0,0.909147324928
P,2016-05-09 00:00:00,0.0,0.0,0.0,0.909147324928
P,2016-05-16 00:00:00,0.0,0.0,0.0,0.909147324928
P,2016-05-23 00:00:00,0.0,0.0,0.0,0.909147324928
P,2016-05-30 00:00:00,0.0,0.0,0.0,0.909147324928
P,2016-06-02 11:59:59,0.0,0.0,714.14201137,0.909147324928
P,2016-06-02 12:00:00,8.68571417672,44.9928577968,714.14201137,5.34486163789
P,2016-06-06 00:00:00,8.68571417672,44.9928577968,714.14201137,5.34486163789
P,2016-06-13 00:00:00,12.4899999074,63.7000007629,1005.40121896,7.0591474203
P,2016-06-20 00:00:00,12.7771429334,63.1000006539,1015.76352365,7.08914728951
P,2016-06-27 00:00:00,12.788571494,62.8600006104,1016.87493025,7.05914721594
P,2016-07-04 00:00:00,12.8185713632,62.8600006104,1017.5637643,7.04914719141
P,2016-07-11 00:00:00,12.5285715376,62.5071432931,1011.90408761,7.04914732765
P,2016-07-18 00:00:00,12.6071429934,62.549999782,1013.90822056,7.07914746934
P,2016-07-25 00:00:00,12.6671427318,62.9599990845,1010.26695033,6.97914749659
P,2016-08-01 00:00:00,12.7442855835,62.9599990845,1013.59622628,6.97914749659
P,2016-08-08 00:00:00,12.8028569903,62.9599990845,1014.94206892,7.02914727861
P,2016-08-15 00:00:00,12.8485715049,62.9599990845,1015.21303013,7.0191473222
P,2016-08-22 00:00:00,12.8671428135,62.9599990845,1015.37942941,6.97914749659
P,2016-08-29 00:00:00,12.7842858178,62.9599990845,1012.70178223,6.97914749659
P,2016-09-05 00:00:00,12.6599999837,62.7457139151,1010.83888463,6.97914749659
P,2016-09-12 00:00:00,12.5257144655,62.6599998474,1008.12731934,6.97914749659
P,2016-09-19 00:00:00,12.5842857361,64.9685696193,999.309186663,6.97914749659
P,2016-09-26 00:00:00,12.6300001144,66.4142826625,993.880283901,6.97914749659
P,2016-10-03 00:00:00,12.6899998529,65.6714259556,999.424604143,6.97914749659
P,2016-10-10 00:00:00,12.7999999183,65.5571419852,1001.34214565,6.97914749659
P,2016-10-17 00:00:00,12.9071427754,65.5,1003.98404367,6.97914749659
P,2016-10-24 00:00:00,12.9142856598,65.5,1005.44283622,6.97914749659
P,2016-10-31 00:00:00,7.38142844609,37.4285714286,574.876491002,4.37771885159
P,2016-11-03 12:00:00,7.38142844609,37.4285714286,574.876491002,4.37771885159
P,2016-11-03 12:00:01,0.0,0.0,574.876491002,0.909147324928
P,2016-11-07 00:00:00,0.0,0.0,0.0,0.909147324928
P,2016-11-10 11:59:59,0.0,0.0,956.737208775,0.909147324928
P,2016-11-10 12:00:00,8.97571441105,56.5,956.737208775,7.2320045686
P,2016-11-14 00:00:00,8.97571441105,56.5,956.737208775,7.2320045686
P,2016-11-21 00:00:00,11.788571494,58.5142854963,1021.26649693,7.29200464762
P,2016-11-28 00:00:00,13.0942856925,63.5499992371,1019.34266009,6.9991474094
P,2016-12-05 00:00:00,12.7757144655,63.5499992371,1014.14167132,7.09914731403
P,2016-12-12 00:00:00,12.7714285169,63.5499992371,1015.06495884,7.1291473876
P,2016-12-19 00:00:00,12.588571276,63.5499992371,1013.97677176,7.18629032648
P,2016-12-26 00:00:00,12.6228570938,63.8285707746,1014.70895822,7.22343321632
P,2017-01-02 00:00:00,12.6114286695,65.4985711234,1005.63895089,7.21486179593
P,2017-01-09 00:00:00,12.4942857197,65.4899978638,1002.61651611,7.21486179593
P,2017-01-16 00:00:00,12.6528572355,65.4899978638,1006.17194475,7.21486179593
P,2017-01-23 00:00:00,12.7428572518,65.4899978638,1006.27336775,7.13914741212
P,2017-01-30 00:00:00,12.8242859159,65.4899978638,1005.80099923,7.11914736307
P,2017-02-06 00:00:00,11.2999998331,57.4287509918,881.284500122,6.28164732731
P,2017-02-13 00:00:00,12.9257142203,65.6900024414,1007.18605259,7.04914719141
P,2017-02-20 00:00:00,12.9185713359,65.6900024414,1007.02611433,7.04914719141
P,2017-02-27 00:00:00,12.9400001253,65.6900024414,1007.50163051,7.04914719141
P,2017-03-06 00:00:00,13.0318569456,65.6901452201,1009.53285435,7.01900440729
P,2017-03-13 00:00:00,12.9528571538,65.7099990845,1006.9276995,7.0191473222
P,2017-03-20 00:00:00,12.8871427264,65.7099990845,1006.75129046,6.9991474094
P,2017-03-27 00:00:00,12.9928569794,65.7099990845,1008.58851842,6.97914749659
P,2017-04-03 00:00:00,12.9183332125,65.7099990845,1006.93418376,7.04914719141
P,2017-04-10 00:00:00,12.8400000163,65.7099990845,1005.19190325,7.04914719141
P,2017-04-17 00:00:00,12.852857181,65.7099990845,1005.47824533,7.0091473658
P,2017-04-24 00:00:00,12.9314285006,65.7099990845,1007.22527204,7.02914727861
P,2017-05-01 00:00:00,12.5257143293,65.7099990845,997.638462612,6.9991474094
P,2017-05-08 00:00:00,12.4628572464,65.7099990845,996.745666504,6.97914749659
P,2017-05-15 00:00:00,12.7399999074,65.7099990845,1000.87669155,6.97914749659
P,2017-05-22 00:00:00,12.6928570611,65.7099990845,998.27306257,6.97914749659
P,2017-05-29 00:00:00,12.8514285769,65.7099990845,1002.86347307,6.97914749659
P,2017-06-05 00:00:00,12.6416665713,65.7099990845,998.345102946,6.97914749659
P,2017-06-12 00:00:00,12.2057142258,65.7099990845,987.764500209,6.97914749659
P,2017-06-19 00:00:00,12.5785714558,65.7099990845,995.716456822,6.97914749659
P,2017-06-26 00:00:00,12.4671429225,65.7099990845,993.205444336,6.97914749659
P,2017-07-03 00:00:00,12.4199999401,65.7099990845,992.149911063,6.97914749659
P,2017-07-10 00:00:00,12.4757142748,65.7099990845,998.10281808,6.98771878075
P,2017-07-17 00:00:00,12.4042857034,65.7099990845,999.165719169,7.0462901194
P,2017-07-24 00:00:00,12.8657144819,65.7099990845,1002.13820103,7.03629002676
P,2017-07-31 00:00:00,12.2557142803,65.7099990845,990.266453334,6.84914717779
P,2017-08-07 00:00:00,11.4285714286,65.7099990845,981.494349888,7.21200438332
P,2017-08-14 00:00:00,11.397142819,63.138570513,993.063040597,7.24057605712
P,2017-08-21 00:00:00,11.7899999619,62.7099990845,1001.61781529,7.18914753474
P,2017-08-28 00:00:00,11.8571428571,63.5671419416,1001.02308873,7.38200445961
P,2017-09-04 00:00:00,12.3628571374,65.7099990845,996.283525739,7.036290163
P,2017-09-11 00:00:00,12.4914285115,65.7099990845,996.675589425,6.94771875077
P,2017-09-18 00:00:00,12.082857132,65.7099990845,989.422738211,7.02629007035
P,2017-09-25 00:00:00,11.4814284188,65.4242847988,989.304643903,7.35914727043
P,2017-10-02 00:00:00,11.7337499857,64.8349990845,995.229766846,7.24664736069
P,2017-10-09 00:00:00,6.68000016894,45.7928564889,667.970153809,5.46057591543
P,2017-10-16 00:00:00,12.617143086,65.7099990845,1004.47045027,7.10486166241
P,2017-10-23 00:00:00,12.8957142149,65.7099990845,1002.80835833,6.84914717779
P,2017-10-30 00:00:00,12.9833331108,65.7099990845,1004.75747681,6.90914732493
P,2017-11-06 00:00:00,12.9414285932,65.7385700771,1003.96065848,6.8991473004
P,2017-11-13 00:00:00,12.9342857088,65.8099975586,1003.75018311,6.8991473004
P,2017-11-20 00:00:00,12.7857141495,66.38142613,999.562334333,6.8991473004
P,2017-11-27 00:00:00,12.7328568867,66.8099975586,997.595929827,6.90914732493
P,2017-12-04 00:00:00,12.729999951,66.9100036621,996.33416748,6.90914732493
P,2017-12-11 00:00:00,12.7671428408,66.9100036621,997.668640137,6.92914737397
P,2017-12-18 00:00:00,12.8957142149,66.9100036621,997.645429339,6.83914715327
P,2017-12-25 00:00:00,12.8371429443,66.9100036621,996.356584821,6.83914715327
P,2018-01-01 00:00:00,12.8214285714,66.9100036621,994.166809082,6.83914715327
P,2018-01-08 00:00:00,12.8114287513,66.9100036621,993.946158273,6.83914715327
P,2018-01-15 00:00:00,12.8385715485,66.9100036621,995.860857282,6.83914715327
P,2018-01-22 00:00:00,11.2587500811,58.5462532043,872.845802307,6.09789717472
P,2018-01-29 00:00:00,12.7728571211,66.9100036621,997.018075126,6.88914727588
P,2018-02-05 00:00:00,12.8333333333,66.9100036621,999.90512085,6.8741472391
P,2018-02-12 00:00:00,12.7957142421,66.9100036621,997.269016811,6.83914715327
P,2018-02-19 00:00:00,12.7342857633,66.9100036621,997.199567522,6.88914727588
P,2018-02-26 00:00:00,12.7828572137,66.9100036621,997.502746582,6.83914715327
P,2018-03-05 00:00:00,12.7500001362,66.9100036621,998.069414411,6.8991473004
P,2018-03-12 00:00:00,12.8185714994,66.9100036621,999.064043318,6.87914725136
P,2018-03-19 00:00:00,12.7957142421,66.9100036621,997.269348145,6.83914715327
P,2018-03-26 00:00:00,12.5385713577,66.9100036621,991.576006208,6.83914715327
P,2018-04-02 00:00:00,12.4214286804,66.9100036621,987.676548549,6.83914715327
P,2018-04-09 00:00:00,12.4071427754,66.9100036621,987.353044782,6.83914715327
P,2018-04-16 00:00:00,12.7571428844,66.9100036621,995.896763393,6.83914715327
P,2018-04-23 00:00:00,12.3757144383,66.9100036621,988.191894531,6.86914722684
P,2018-04-30 00:00:00,12.3328569957,66.9100036621,985.928187779,6.83914715327
P,2018-05-07 00:00:00,12.2100001744,66.9100036621,982.418116978,6.83914715327
P,2018-05-14 00:00:00,12.1242856979,66.9100036621,980.777282715,6.79914732765
P,2018-05-21 00:00:00,11.7757141931,66.9100036621,972.617658343,6.83914715327
