type,date-time,steam,liquid,enthalpy,WHPabs
P,1984-09-20 12:00:00,0.0,0.0,978.570007324,0.915769131282
P,1984-09-24 00:00:00,10.1999998093,64.8000030518,978.570007324,7.01576903591
P,1984-10-29 00:00:00,10.1999998093,64.8000030518,978.570007324,7.01576903591
P,1984-11-01 12:00:00,10.1999998093,64.8000030518,978.570007324,7.01576903591
P,1984-11-01 12:00:01,0.0,0.0,978.570007324,0.915769131282
P,1985-02-21 11:59:59,0.0,0.0,978.570007324,0.915769131282
P,1985-02-21 12:00:00,10.1999998093,64.8000030518,978.570007324,7.01576903591
P,1985-02-25 00:00:00,10.1999998093,64.8000030518,978.570007324,7.01576903591
P,1985-03-25 00:00:00,10.1999998093,64.8000030518,978.570007324,7.01576903591
P,1985-03-28 12:00:00,10.1999998093,64.8000030518,978.570007324,7.01576903591
P,1985-03-28 12:00:01,0.0,0.0,978.570007324,0.915769131282
P,1985-05-23 11:59:59,0.0,0.0,977.679992676,0.915769131282
P,1985-05-23 12:00:00,10.3999996185,65.6999969482,977.679992676,6.91576913128
P,1985-05-27 00:00:00,10.3999996185,65.6999969482,977.679992676,6.91576913128
P,1985-06-24 00:00:00,10.3999996185,65.6999969482,979.929992676,7.01576903591
P,1985-06-27 12:00:00,10.3999996185,65.6999969482,979.929992676,7.01576903591
P,1985-06-27 12:00:01,0.0,0.0,979.929992676,0.915769131282
P,1985-07-25 11:59:59,0.0,0.0,976.25,0.915769131282
P,1985-07-25 12:00:00,9.89999961853,63.5,976.25,7.01576903591
P,1985-07-29 00:00:00,9.89999961853,63.5,976.25,7.01576903591
P,1985-08-26 00:00:00,9.80000019073,65.0,966.010009766,6.91576913128
P,1985-08-29 12:00:00,9.80000019073,65.0,966.010009766,6.91576913128
P,1985-08-29 12:00:01,0.0,0.0,966.010009766,0.915769131282
P,1985-09-26 11:59:59,0.0,0.0,958.820007324,0.915769131282
P,1985-09-26 12:00:00,9.69999980927,65.6999969482,958.820007324,6.81576922665
P,1985-09-30 00:00:00,9.69999980927,65.6999969482,958.820007324,6.81576922665
P,1985-10-28 00:00:00,9.69999980927,65.6999969482,961.109985352,6.91576913128
P,1985-11-25 00:00:00,9.69999980927,63.7000007629,966.070007324,6.81576922665
P,1985-11-28 12:00:00,9.69999980927,63.7000007629,966.070007324,6.81576922665
P,1985-11-28 12:00:01,0.0,0.0,966.070007324,0.915769131282
P,1985-12-26 11:59:59,0.0,0.0,962.890014648,0.915769131282
P,1985-12-26 12:00:00,9.69999980927,65.1999969482,962.890014648,6.91576913128
P,1985-12-30 00:00:00,9.69999980927,65.1999969482,962.890014648,6.91576913128
P,1986-01-27 00:00:00,10.0,66.0,964.880004883,6.81576922665
P,1986-02-24 00:00:00,9.69999980927,67.0,954.309997559,6.81576922665
P,1986-02-27 12:00:00,9.69999980927,67.0,954.309997559,6.81576922665
P,1986-02-27 12:00:01,0.0,0.0,954.309997559,0.915769131282
P,1986-03-27 11:59:59,0.0,0.0,951.619995117,0.915769131282
P,1986-03-27 12:00:00,9.39999961853,65.6999969482,951.619995117,6.81576922665
P,1986-03-31 00:00:00,9.39999961853,65.6999969482,951.619995117,6.81576922665
P,1986-04-28 00:00:00,9.80000019073,69.4000015259,950.969970703,6.91576913128
P,1986-05-26 00:00:00,10.1000003815,65.6999969482,970.619995117,6.91576913128
P,1986-05-29 12:00:00,10.1000003815,65.6999969482,970.619995117,6.91576913128
P,1986-05-29 12:00:01,0.0,0.0,970.619995117,0.915769131282
P,1986-06-26 11:59:59,0.0,0.0,966.260009766,0.915769131282
P,1986-06-26 12:00:00,10.0,66.9000015259,966.260009766,7.01576903591
P,1986-06-30 00:00:00,10.0,66.9000015259,966.260009766,7.01576903591
P,1986-07-28 00:00:00,9.80000019073,66.5,962.960021973,7.01576903591
P,1986-08-25 00:00:00,9.69999980927,66.0999984741,957.409973145,6.81576922665
P,1986-08-28 12:00:00,9.69999980927,66.0999984741,957.409973145,6.81576922665
P,1986-08-28 12:00:01,0.0,0.0,957.409973145,0.915769131282
P,1986-09-25 11:59:59,0.0,0.0,962.390014648,0.915769131282
P,1986-09-25 12:00:00,9.69999980927,64.6999969482,962.390014648,6.81576922665
P,1986-09-29 00:00:00,9.69999980927,64.6999969482,962.390014648,6.81576922665
P,1986-10-27 00:00:00,10.1999998093,66.0999984741,971.520019531,6.91576913128
P,1986-11-24 00:00:00,10.1999998093,66.1999969482,971.159973145,6.91576913128
P,1986-11-27 12:00:00,10.1999998093,66.1999969482,971.159973145,6.91576913128
P,1986-11-27 12:00:01,0.0,0.0,971.159973145,0.915769131282
P,1986-12-25 11:59:59,0.0,0.0,967.16998291,0.915769131282
P,1986-12-25 12:00:00,10.0,66.0,967.16998291,6.91576913128
P,1986-12-29 00:00:00,10.0,66.0,967.16998291,6.91576913128
P,1987-01-26 00:00:00,9.60000038147,66.4000015259,958.570007324,7.01576903591
P,1987-02-23 00:00:00,9.60000038147,65.9000015259,964.780029297,7.21576932202
P,1987-02-26 12:00:00,9.60000038147,65.9000015259,964.780029297,7.21576932202
P,1987-02-26 12:00:01,0.0,0.0,964.780029297,0.915769131282
P,1987-03-26 11:59:59,0.0,0.0,965.880004883,0.915769131282
P,1987-03-26 12:00:00,9.89999961853,65.6999969482,965.880004883,6.91576913128
P,1987-03-30 00:00:00,9.89999961853,65.6999969482,965.880004883,6.91576913128
P,1987-04-27 00:00:00,9.60000038147,66.5999984741,953.309997559,6.81576922665
P,1987-05-25 00:00:00,10.1999998093,65.6999969482,972.979980469,6.91576913128
P,1987-05-28 12:00:00,10.1999998093,65.6999969482,972.979980469,6.91576913128
P,1987-05-28 12:00:01,0.0,0.0,972.979980469,0.915769131282
P,1987-06-25 11:59:59,0.0,0.0,962.890014648,0.915769131282
P,1987-06-25 12:00:00,9.69999980927,65.1999969482,962.890014648,6.91576913128
P,1987-06-29 00:00:00,9.69999980927,65.1999969482,962.890014648,6.91576913128
P,1987-07-27 00:00:00,9.89999961853,65.6999969482,965.880004883,6.91576913128
P,1987-07-30 12:00:00,9.89999961853,65.6999969482,965.880004883,6.91576913128
P,1987-07-30 12:00:01,0.0,0.0,965.880004883,0.915769131282
P,1987-08-27 11:59:59,0.0,0.0,964.929992676,0.915769131282
P,1987-08-27 12:00:00,9.69999980927,65.9000015259,964.929992676,7.11576894055
