type,date-time,steam,liquid,enthalpy,WHPabs
P,1980-10-23 12:00:00,0.0,0.0,1271.18994141,0.918317819975
P,1980-10-27 00:00:00,24.0,60.0,1271.18994141,6.21831801071
P,1980-11-24 00:00:00,24.0,54.5999984741,1312.02001953,6.21831801071
P,1980-11-27 12:00:00,24.0,54.5999984741,1312.02001953,6.21831801071
P,1980-11-27 12:00:01,0.0,0.0,1312.02001953,0.918317819975
P,1980-12-25 11:59:59,0.0,0.0,1247.41003418,0.918317819975
P,1980-12-25 12:00:00,24.0,63.5,1247.41003418,6.21831801071
P,1980-12-29 00:00:00,24.0,63.5,1247.41003418,6.21831801071
P,1981-01-26 00:00:00,24.2000007629,54.7000007629,1314.88000488,6.21831801071
P,1981-02-23 00:00:00,16.6000003815,60.2000007629,1126.4699707,6.21831801071
P,1981-02-26 12:00:00,16.6000003815,60.2000007629,1126.4699707,6.21831801071
P,1981-02-26 12:00:01,0.0,0.0,1126.4699707,0.918317819975
P,1981-03-26 11:59:59,0.0,0.0,1137.58996582,0.918317819975
P,1981-03-26 12:00:00,16.8999996185,59.4000015259,1137.58996582,6.21831801071
P,1981-03-30 00:00:00,16.8999996185,59.4000015259,1137.58996582,6.21831801071
P,1981-04-27 00:00:00,20.2999992371,59.2000007629,1208.01000977,6.21831801071
P,1981-05-25 00:00:00,22.2999992371,62.7999992371,1221.94995117,6.21831801071
P,1981-05-28 12:00:00,22.2999992371,62.7999992371,1221.94995117,6.21831801071
P,1981-05-28 12:00:01,0.0,0.0,1221.94995117,0.918317819975
P,1981-06-25 11:59:59,0.0,0.0,1124.42004395,0.918317819975
P,1981-06-25 12:00:00,17.6000003815,64.1999969482,1124.42004395,6.21831801071
P,1981-06-29 00:00:00,17.6000003815,64.1999969482,1124.42004395,6.21831801071
P,1981-07-27 00:00:00,20.2000007629,68.0999984741,1152.7199707,6.21831801071
P,1981-07-30 12:00:00,20.2000007629,68.0999984741,1152.7199707,6.21831801071
P,1981-07-30 12:00:01,0.0,0.0,1152.7199707,0.918317819975
P,1981-08-27 11:59:59,0.0,0.0,1118.02001953,0.918317819975
P,1981-08-27 12:00:00,18.6000003815,69.0999984741,1118.02001953,6.21831801071
P,1981-08-31 00:00:00,18.6000003815,69.0999984741,1118.02001953,6.21831801071
P,1981-09-28 00:00:00,17.8999996185,74.8000030518,1078.52001953,6.21831801071
P,1981-10-26 00:00:00,18.1000003815,66.6999969482,1120.84997559,6.21831801071
P,1981-10-29 12:00:00,18.1000003815,66.6999969482,1120.84997559,6.21831801071
P,1981-10-29 12:00:01,0.0,0.0,1120.84997559,0.918317819975
P,1981-11-26 11:59:59,0.0,0.0,1079.2800293,0.918317819975
P,1981-11-26 12:00:00,14.1999998093,59.2000007629,1079.2800293,6.21831801071
P,1981-11-30 00:00:00,14.1999998093,59.2000007629,1079.2800293,6.21831801071
P,1981-12-28 00:00:00,12.3000001907,59.2999992371,1034.18994141,6.21831801071
P,1982-01-25 00:00:00,13.8999996185,61.2999992371,1061.34997559,6.21831801071
P,1982-02-22 00:00:00,15.3999996185,61.2999992371,1094.51000977,6.21831801071
P,1982-02-25 12:00:00,15.3999996185,61.2999992371,1094.51000977,6.21831801071
P,1982-02-25 12:00:01,0.0,0.0,1094.51000977,0.918317819975
P,1982-03-25 11:59:59,0.0,0.0,1126.31994629,0.918317819975
P,1982-03-25 12:00:00,16.3999996185,59.5,1126.31994629,6.21831801071
P,1982-03-29 00:00:00,16.3999996185,59.5,1126.31994629,6.21831801071
P,1982-04-26 00:00:00,16.0,53.0,1159.20996094,6.21831801071
P,1982-04-29 12:00:00,16.0,53.0,1159.20996094,6.21831801071
P,1982-04-29 12:00:01,0.0,0.0,1159.20996094,0.918317819975
P,1982-05-27 11:59:59,0.0,0.0,1141.38000488,0.918317819975
P,1982-05-27 12:00:00,15.1999998093,53.2000007629,1141.38000488,6.31831791534
P,1982-05-31 00:00:00,15.1999998093,53.2000007629,1141.38000488,6.31831791534
P,1982-06-28 00:00:00,15.1999998093,53.5999984741,1138.69995117,6.31831791534
P,1982-07-26 00:00:00,14.8999996185,54.7999992371,1123.82995605,6.31831791534
P,1982-07-29 12:00:00,14.8999996185,54.7999992371,1123.82995605,6.31831791534
P,1982-07-29 12:00:01,0.0,0.0,1123.82995605,0.918317819975
P,1982-08-26 11:59:59,0.0,0.0,1098.77001953,0.918317819975
P,1982-08-26 12:00:00,14.1000003815,55.7999992371,1098.77001953,6.31831791534
P,1982-08-30 00:00:00,14.1000003815,55.7999992371,1098.77001953,6.31831791534
P,1982-09-27 00:00:00,13.8000001907,59.5999984741,1067.93994141,6.21831801071
