type,date-time,steam,liquid,enthalpy,WHPabs
P,2008-08-14 12:00:00,0.0,0.0,944.418324788,0.907805645874
P,2008-08-18 00:00:00,5.97142853056,41.3142863682,944.418324788,6.45066281598
P,2008-08-25 00:00:00,6.8285713877,48.2000007629,943.665727888,7.46494844852
P,2008-09-01 00:00:00,0.942857129233,6.88571439471,941.840026855,1.85066277511
P,2008-09-04 12:00:00,0.942857129233,6.88571439471,941.840026855,1.85066277511
P,2008-09-04 12:00:01,0.0,0.0,941.840026855,0.907805645874
P,2008-09-25 11:59:59,0.0,0.0,952.627502441,0.907805645874
P,2008-09-25 12:00:00,4.29999998638,29.3142852783,952.627502441,4.67923416281
P,2008-09-29 00:00:00,4.29999998638,29.3142852783,952.627502441,4.67923416281
P,2008-10-02 12:00:00,4.29999998638,29.3142852783,952.627502441,4.67923416281
P,2008-10-02 12:00:01,0.0,0.0,952.627502441,0.907805645874
P,2010-09-20 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-09-27 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-10-04 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-10-11 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-10-18 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-10-25 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-11-01 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-11-08 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-11-15 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-11-22 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-11-29 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-12-06 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-12-13 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-12-20 00:00:00,0.0,0.0,0.0,0.907805645874
P,2010-12-27 00:00:00,0.0,0.0,0.0,0.907805645874
