type,date-time,steam,liquid,enthalpy,WHPabs
P,2001-08-09 11:59:59,0.0,0.0,926.710021973,0.907805645874
P,2001-08-09 12:00:00,6.59999990463,52.4000015259,926.710021973,7.60980578702
P,2001-08-13 00:00:00,6.59999990463,52.4000015259,926.710021973,7.60980578702
P,2001-08-20 00:00:00,7.90000009537,52.4000015259,966.270019531,7.60980578702
P,2001-08-27 00:00:00,8.89999961853,52.4000015259,997.799987793,7.60980578702
P,2001-09-03 00:00:00,7.80000019073,51.2999992371,983.400024414,8.09980603497
P,2001-09-10 00:00:00,7.80000019073,51.5,988.530029297,8.38980599683
P,2001-09-17 00:00:00,7.80000019073,51.4000015259,985.039978027,8.29980584424
P,2001-09-24 00:00:00,7.80000019073,51.2000007629,979.590026855,8.19980546277
P,2001-10-01 00:00:00,7.80000019073,51.0999984741,971.460021973,7.60980578702
P,2001-10-08 00:00:00,7.80000019073,51.0,967.380004883,7.30980559628
P,2001-10-15 00:00:00,7.80000019073,50.9000015259,965.770019531,7.11980553906
P,2001-10-22 00:00:00,7.80000019073,50.7999992371,959.140014648,6.72980567258
P,2001-10-25 12:00:00,7.80000019073,50.7999992371,959.140014648,6.72980567258
P,2001-10-25 12:00:01,0.0,0.0,959.140014648,0.907805645874
P,2002-02-21 11:59:59,0.0,0.0,1015.13000488,0.907805645874
P,2002-02-21 12:00:00,9.80000019073,50.5999984741,1015.13000488,7.30980559628
P,2002-02-25 00:00:00,9.80000019073,50.5999984741,1015.13000488,7.30980559628
P,2002-03-04 00:00:00,10.0,50.5999984741,1018.46002197,7.30980559628
P,2002-03-11 00:00:00,10.8000001907,50.5999984741,1038.68994141,7.21980592053
P,2002-03-18 00:00:00,10.3000001907,50.5999984741,1029.43005371,7.30980559628
P,2002-03-25 00:00:00,10.8999996185,50.7000007629,1045.68994141,7.30980559628
P,2002-04-01 00:00:00,11.0,50.7000007629,1048.45996094,7.30980559628
P,2002-04-08 00:00:00,11.5,50.7000007629,1064.31005859,7.30980559628
P,2002-04-15 00:00:00,11.5,48.5999984741,1084.56005859,7.70980569165
P,2002-04-22 00:00:00,11.5,48.9000015259,1093.23999023,8.09980603497
P,2002-04-29 00:00:00,11.5,48.7999992371,1093.89001465,8.09980603497
P,2002-05-06 00:00:00,11.5,48.7999992371,1091.77001953,8.19980546277
P,2002-05-13 00:00:00,11.5,48.9000015259,1095.34997559,8.58980580609
P,2002-05-20 00:00:00,8.0,45.2999992371,1014.25,8.78980561536
P,2002-05-23 12:00:00,8.0,45.2999992371,1014.25,8.78980561536
P,2002-05-23 12:00:01,0.0,0.0,1014.25,0.907805645874
P,2002-05-30 11:59:59,0.0,0.0,1014.25,0.907805645874
P,2002-05-30 12:00:00,8.0,45.2999992371,1014.25,8.58980580609
P,2002-06-03 00:00:00,8.0,45.2999992371,1014.25,8.58980580609
P,2002-06-10 00:00:00,9.30000019073,51.4000015259,1016.55999756,8.09980603497
P,2002-06-17 00:00:00,9.30000019073,51.4000015259,1016.55999756,8.09980603497
P,2002-06-24 00:00:00,9.30000019073,51.5,1016.03997803,8.09980603497
P,2002-07-01 00:00:00,9.30000019073,51.4000015259,1014.35998535,8.09980603497
P,2002-07-08 00:00:00,9.30000019073,51.4000015259,1014.35998535,8.09980603497
P,2002-07-15 00:00:00,9.30000019073,51.4000015259,1014.35998535,8.09980603497
P,2002-07-22 00:00:00,9.30000019073,51.4000015259,1014.35998535,8.09980603497
P,2002-07-29 00:00:00,9.30000019073,51.4000015259,1014.35998535,8.09980603497
P,2002-08-05 00:00:00,9.30000019073,51.2999992371,1008.36999512,7.89980574887
P,2002-08-12 00:00:00,9.30000019073,51.2999992371,1010.41998291,7.89980574887
P,2002-08-15 12:00:00,9.30000019073,51.2999992371,1010.41998291,7.89980574887
P,2002-08-15 12:00:01,0.0,0.0,1010.41998291,0.907805645874
P,2002-08-29 11:59:59,0.0,0.0,1010.41998291,0.907805645874
P,2002-08-29 12:00:00,9.30000019073,51.2999992371,1010.41998291,7.80980559628
P,2002-09-02 00:00:00,9.30000019073,51.2999992371,1010.41998291,7.80980559628
P,2002-09-09 00:00:00,9.0,50.0999984741,1010.2199707,8.09980603497
P,2002-09-16 00:00:00,9.0,50.0999984741,1007.9699707,8.09980603497
P,2002-09-23 00:00:00,9.0,50.0999984741,1007.9699707,8.09980603497
P,2002-09-30 00:00:00,9.0,50.0999984741,1010.2199707,8.09980603497
P,2002-10-03 12:00:00,9.0,50.0999984741,1010.2199707,8.09980603497
P,2002-10-03 12:00:01,0.0,0.0,1010.2199707,0.907805645874
P,2003-09-11 11:59:59,0.0,0.0,981.780029297,0.907805645874
P,2003-09-11 12:00:00,4.25,24.0499992371,981.780029297,4.10780569356
P,2003-09-15 00:00:00,4.25,24.0499992371,981.780029297,4.10780569356
P,2003-09-18 12:00:00,4.25,24.0499992371,981.780029297,4.10780569356
P,2003-09-18 12:00:01,0.0,0.0,981.780029297,0.907805645874
P,2005-03-24 11:59:59,0.0,0.0,983.770019531,0.907805645874
P,2005-03-24 12:00:00,9.0,52.7000007629,983.770019531,7.33276578229
P,2005-03-28 00:00:00,9.0,52.7000007629,983.770019531,7.33276578229
P,2005-04-04 00:00:00,9.0,52.7000007629,983.770019531,7.33276578229
P,2005-04-11 00:00:00,9.0,52.7000007629,983.770019531,7.33276578229
P,2005-04-18 00:00:00,9.10000038147,52.7000007629,986.640014648,7.33276578229
P,2005-04-25 00:00:00,9.0,52.7000007629,983.770019531,7.33276578229
P,2005-05-02 00:00:00,9.10000038147,53.5,980.359985352,7.33276578229
P,2005-05-09 00:00:00,9.0,53.7000007629,985.900024414,7.7250258569
P,2005-05-16 00:00:00,9.0,53.7000007629,985.900024414,7.7250258569
P,2005-05-23 00:00:00,8.80000019073,53.7999992371,984.280029297,7.82309552472
P,2005-05-30 00:00:00,8.39999961853,53.7999992371,970.590026855,7.82309552472
P,2005-06-06 00:00:00,7.0,53.9000015259,935.799987793,7.92116566937
P,2005-06-13 00:00:00,7.69999980927,53.9000015259,954.33001709,7.92116566937
P,2005-06-20 00:00:00,7.90000009537,53.9000015259,960.179992676,7.92116566937
P,2005-06-27 00:00:00,7.90000009537,53.7999992371,958.359985352,7.82309552472
P,2005-07-04 00:00:00,7.59999990463,53.9000015259,951.390014648,7.92116566937
P,2005-07-11 00:00:00,7.59999990463,53.9000015259,951.390014648,7.92116566937
P,2005-07-18 00:00:00,7.90000009537,53.9000015259,960.179992676,7.82309552472
P,2005-07-25 00:00:00,7.90000009537,53.9000015259,960.179992676,7.82309552472
P,2005-08-01 00:00:00,8.0,53.9000015259,965.309997559,7.92116566937
P,2005-08-08 00:00:00,8.0,53.7999992371,961.270019531,7.82309552472
P,2005-08-11 12:00:00,8.0,53.7999992371,961.270019531,7.82309552472
P,2005-08-11 12:00:01,0.0,0.0,961.270019531,0.907805645874
P,2005-09-01 11:59:59,0.0,0.0,935.799987793,0.907805645874
P,2005-09-01 12:00:00,7.0,53.9000015259,935.799987793,8.11729546826
P,2005-09-05 00:00:00,7.0,53.9000015259,935.799987793,8.11729546826
