datetime,TVD,pressure
1982-01-06 00:00:00,200,21.1936
1982-01-07 00:00:00,200,21.732
1982-01-16 00:00:00,200,22.662
1982-01-22 00:00:00,200,25.91
1982-01-29 00:00:00,200,27.33
1982-02-24 00:00:00,200,28.36
1988-02-22 00:00:00,200,22.0
1988-05-26 00:00:00,200,21.4
1988-10-13 00:00:00,200,21.74921918933581
1989-03-07 00:00:00,200,21.588401411527474
1990-04-02 00:00:00,200,20.778926499747943
1990-10-17 00:00:00,200,19.689976676188873
1990-11-12 00:00:00,200,20.77680282305495
1991-01-14 00:00:00,200,20.654679146361957
1991-04-15 00:00:00,200,21.637800852514918
1991-10-03 00:00:00,200,20.741159183673467
1992-04-23 00:00:00,200,19.314218775510202
1994-10-15 00:00:00,200,22.352246615108385
1994-10-17 00:00:00,200,22.735448500897757
1994-10-18 00:00:00,200,23.08601353956647
1994-10-21 00:00:00,200,23.230928191548053
1994-10-25 00:00:00,200,24.040004110619602
1994-10-31 00:00:00,200,23.756166585417233
1994-11-09 00:00:00,200,24.09561919693459
1994-11-18 00:00:00,200,23.685628018973382
1995-03-02 00:00:00,200,24.726051600403004
1995-09-04 00:00:00,200,21.281051706657657
1995-11-01 00:00:00,200,22.702252112200068
1995-11-06 00:00:00,200,28.3784
1996-04-01 00:00:00,200,23.415467387630958
1996-06-27 00:00:00,200,24.02082223724231
1997-11-18 00:00:00,200,23.55927407908077
1998-01-14 00:00:00,200,22.993392362284556
2005-04-06 00:00:00,200,23.720562962218583
2005-10-28 00:00:00,200,25.270088259539254
2006-03-03 00:00:00,200,12.851713682326995
2007-07-20 00:00:00,200,24.689928040803107
2008-08-26 00:00:00,200,24.23
2010-08-03 00:00:00,200,27.053875294117645
2011-05-20 00:00:00,200,18.114528890753967
2011-07-15 00:00:00,200,21.43007309625368
2011-08-09 00:00:00,200,21.343536430814705
2011-09-20 00:00:00,200,22.371091963141495
2014-06-27 00:00:00,200,16.897322673362435
2014-07-03 00:00:00,200,21.75817041012549
2016-06-14 00:00:00,200,20.673
2017-07-20 00:00:00,200,21.799922582915457
2018-05-29 00:00:00,200,21.194173963977153
1982-01-06 00:00:00,100,31.026
1982-01-16 00:00:00,100,31.6328
1982-01-22 00:00:00,100,31.506800000000002
1982-01-29 00:00:00,100,31.485199999999995
1982-02-24 00:00:00,100,31.9552
1988-10-13 00:00:00,100,30.01
1989-03-07 00:00:00,100,29.716489800033607
1990-04-02 00:00:00,100,28.77243878339775
1990-10-17 00:00:00,100,28.074591833305323
1990-11-12 00:00:00,100,29.067030616703075
1991-01-14 00:00:00,100,29.097836733322133
1991-04-15 00:00:00,100,30.0
1991-10-03 00:00:00,100,29.38968979591837
1992-04-23 00:00:00,100,27.773387260358692
1994-10-15 00:00:00,100,32.03041913273751
1994-10-17 00:00:00,100,32.26343014454375
1994-10-18 00:00:00,100,32.496977976387505
1994-10-21 00:00:00,100,32.40783826547501
1994-10-25 00:00:00,100,33.026547831843764
1994-10-31 00:00:00,100,33.44816173452499
1994-11-09 00:00:00,100,33.091709566368756
1994-11-18 00:00:00,100,32.454394350282485
1995-03-02 00:00:00,100,33.903
1995-09-04 00:00:00,100,30.596131936465024
1995-11-01 00:00:00,100,31.699364785400476
1995-11-06 00:00:00,100,36.8568
1996-04-01 00:00:00,100,32.052671037512674
1996-06-27 00:00:00,100,32.70142996958432
1997-11-18 00:00:00,100,32.311017911456574
1998-01-14 00:00:00,100,31.852850152078407
2005-04-06 00:00:00,100,29.227342246299504
2005-10-28 00:00:00,100,29.114144109198936
2006-03-03 00:00:00,100,15.49668199310403
2007-07-20 00:00:00,100,27.089220032383423
2008-08-26 00:00:00,100,27.81
2010-08-03 00:00:00,100,27.265
2011-05-20 00:00:00,100,20.77080424607865
2011-07-15 00:00:00,100,24.376527393666855
2011-08-09 00:00:00,100,24.332512244063043
2011-09-20 00:00:00,100,28.279784636829053
2014-06-27 00:00:00,100,19.526665499699977
2014-07-03 00:00:00,100,28.574469517618184
2016-06-14 00:00:00,100,28.107548387096774
2017-07-20 00:00:00,100,27.8001008244875
2018-05-29 00:00:00,100,27.748844633182017
1982-01-06 00:00:00,0,40.34
1982-01-16 00:00:00,0,40.5308
1982-01-22 00:00:00,0,40.3444
1982-01-29 00:00:00,0,40.1608
1982-02-24 00:00:00,0,40.5992
1989-03-07 00:00:00,0,38.02183417912956
1990-04-02 00:00:00,0,37.07229272391195
1990-10-17 00:00:00,0,36.425043992606284
1990-11-12 00:00:00,0,37.52816582087045
1991-01-14 00:00:00,0,37.065678507813814
1991-10-03 00:00:00,0,37.91
1992-04-23 00:00:00,0,36.18429818181818
1994-10-15 00:00:00,0,41.65801594294484
1994-10-17 00:00:00,0,41.625770015948966
1994-10-18 00:00:00,0,41.78052391441726
1994-10-21 00:00:00,0,41.624480665643524
1994-10-25 00:00:00,0,41.25998185429268
1994-10-31 00:00:00,0,41.95624830429418
1994-11-09 00:00:00,0,41.88492706809906
1994-11-18 00:00:00,0,41.399757992688606
1995-11-06 00:00:00,0,45.2488
2005-04-06 00:00:00,0,37.39367239351029
2005-10-28 00:00:00,0,37.29876716726435
2006-03-03 00:00:00,0,18.126367942956783
2007-07-20 00:00:00,0,35.18928462974957
2008-08-26 00:00:00,0,35.63573055258467
