datetime,TVD,pressure
1992-01-30 00:00:00,200,26.403489166666667
1992-03-11 00:00:00,200,24.59216
1992-05-13 00:00:00,200,25.23046
1992-09-30 00:00:00,200,25.073548000000002
1992-12-16 00:00:00,200,25.318716000000002
1993-11-01 00:00:00,200,25.403054
1997-02-12 00:00:00,200,27.69
2003-11-27 00:00:00,200,26.64
2005-04-29 00:00:00,200,35.28025118652592
2017-06-22 00:00:00,200,56.98381678414452
1992-01-30 00:00:00,100,34.905664
1992-03-11 00:00:00,100,33.09532
1992-05-13 00:00:00,100,33.722978
1992-09-30 00:00:00,100,33.722982
1992-12-16 00:00:00,100,34.127016
1993-11-01 00:00:00,100,33.948536000000004
1997-02-12 00:00:00,100,37.11
2003-11-27 00:00:00,100,35.391999999999996
2005-04-29 00:00:00,100,44.80860542778589
2017-06-22 00:00:00,100,65.99861481410635
1992-01-30 00:00:00,0,44.109255454545455
1992-03-11 00:00:00,0,41.79579090909091
1992-05-13 00:00:00,0,42.589676363636364
1992-09-30 00:00:00,0,42.47734727272727
1992-12-16 00:00:00,0,43.10719681818182
1993-11-01 00:00:00,0,42.77778681818182
1997-02-12 00:00:00,0,46.255
2003-11-27 00:00:00,0,44.45590909090909
2005-04-29 00:00:00,0,54.244945620425135
2017-06-22 00:00:00,0,75.01794354936877
1992-01-30 00:00:00,-100,53.346018
1992-03-11 00:00:00,-100,50.59426
1992-05-13 00:00:00,-100,51.243947999999996
1992-09-30 00:00:00,-100,51.168943999999996
1992-12-16 00:00:00,-100,51.855413999999996
1993-11-01 00:00:00,-100,51.400382
1997-02-12 00:00:00,-100,55.36000000000001
2003-11-27 00:00:00,-100,53.605999999999995
2005-04-29 00:00:00,-100,63.61789001410932
2017-06-22 00:00:00,-100,84.014347979888
1992-01-30 00:00:00,-200,62.897654
1992-03-11 00:00:00,-200,59.33392
1992-05-13 00:00:00,-200,60.022354
1992-09-30 00:00:00,-200,59.916665104183906
1992-12-16 00:00:00,-200,60.641993870160924
1993-11-01 00:00:00,-200,60.179262
1997-02-12 00:00:00,-200,64.50414491954022
2003-11-27 00:00:00,-200,62.888
2005-04-29 00:00:00,-200,73.21694175251065
2017-06-22 00:00:00,-200,93.11101125093008
1992-01-30 00:00:00,-25,46.46061909090909
1992-03-11 00:00:00,-25,44.00226818181818
1992-05-13 00:00:00,-25,45.11376727272727
1992-09-30 00:00:00,-25,44.989529596954775
1992-12-16 00:00:00,-25,45.62497551500224
1993-11-01 00:00:00,-25,45.25657702978056
1997-02-12 00:00:00,-25,48.56741995073891
2003-11-27 00:00:00,-25,46.745681818181815
2005-04-29 00:00:00,-25,56.60317133930137
2017-06-22 00:00:00,-25,77.28813950323499
