datetime,TVD,pressure
2000-12-06 00:00:00,200,31.663415257323106
2001-08-23 00:00:00,200,33.113415257323105
2011-06-07 00:00:00,200,30.932070653805706
2012-06-23 00:00:00,200,32.48116528713622
2014-07-08 00:00:00,200,30.339319356315663
2014-07-10 00:00:00,200,32.14857303340829
2015-04-15 00:00:00,200,30.552377378953278
2015-06-19 00:00:00,200,32.389609846816406
2016-04-14 00:00:00,200,29.96352672460668
2016-09-22 00:00:00,200,30.82782669757737
2016-11-18 00:00:00,200,32.14787537264013
2017-09-30 00:00:00,200,30.031495269627772
2017-10-03 00:00:00,200,31.720206548045397
2000-12-06 00:00:00,100,39.64768421292612
2001-08-23 00:00:00,100,41.36246948488268
2011-06-07 00:00:00,100,39.40701949279804
2012-06-23 00:00:00,100,40.59282050707389
2014-07-08 00:00:00,100,38.89611691682368
2014-07-10 00:00:00,100,40.28880292737115
2015-04-15 00:00:00,100,39.102978174857355
2015-06-19 00:00:00,100,40.51269324961406
2016-04-14 00:00:00,100,38.43545836946944
2016-09-22 00:00:00,100,39.35325460045674
2016-11-18 00:00:00,100,40.29249839145835
2017-09-30 00:00:00,100,38.591595232522046
2017-10-03 00:00:00,100,39.85103452922864
2001-08-23 00:00:00,0,49.519261976818605
2011-06-07 00:00:00,0,47.73182465509918
2012-06-23 00:00:00,0,48.689483521030425
2014-07-08 00:00:00,0,47.27968037059937
2014-07-10 00:00:00,0,48.38821388226611
2015-04-15 00:00:00,0,47.515100624136764
2015-06-19 00:00:00,0,48.60654639570507
2016-04-14 00:00:00,0,46.75864124938916
2016-09-22 00:00:00,0,47.72407273342106
2016-11-18 00:00:00,0,48.397119951775245
2017-09-30 00:00:00,0,46.981072195044064
2017-10-03 00:00:00,0,47.95318809122002
2011-06-07 00:00:00,-100,56.082707105853586
2012-06-23 00:00:00,-100,56.8590501569304
2014-07-08 00:00:00,-100,55.64169695007996
2014-07-10 00:00:00,-100,56.55717998103928
2015-04-15 00:00:00,-100,55.89348516283975
2015-06-19 00:00:00,-100,56.79584535225039
2016-04-14 00:00:00,-100,55.017146139365224
2016-09-22 00:00:00,-100,56.07583374877099
2016-11-18 00:00:00,-100,56.596142772756465
2017-09-30 00:00:00,-100,55.33332764457644
2017-10-03 00:00:00,-100,56.13895956256
2011-06-07 00:00:00,-200,64.50235505064488
2012-06-23 00:00:00,-200,65.09332775643055
2014-07-08 00:00:00,-200,64.04997824885729
2014-07-10 00:00:00,-200,64.79249859039642
2015-04-15 00:00:00,-200,64.32080225833069
2015-06-19 00:00:00,-200,65.04348115943687
2016-04-14 00:00:00,-200,63.3252431596563
2016-09-22 00:00:00,-200,64.51574854145814
2016-11-18 00:00:00,-200,64.85261893272018
2017-09-30 00:00:00,-200,63.72820142108394
2017-10-03 00:00:00,-200,64.37386486636795
