datetime,TVD,pressure
2019-11-20 00:00:00,-200,56.66919992751073
2015-01-08 00:00:00,-25,55.339524933853
2015-01-09 00:00:00,-25,46.71116045860137
2015-01-10 00:00:00,-25,47.91243444113901
2015-01-21 00:00:00,-25,44.88423029343176
2015-01-28 00:00:00,-25,44.911519135330195
2015-02-10 00:00:00,-25,44.521390308138734
2015-02-27 00:00:00,-25,44.211541625475675
2015-03-20 00:00:00,-25,42.858048480571824
2015-04-07 00:00:00,-25,44.08832365135924
2015-04-23 00:00:00,-25,43.84984430872544
2015-05-05 00:00:00,-25,44.50369497061298
2016-07-19 00:00:00,-25,43.90707629072682
2016-11-03 00:00:00,-25,44.24159791917897
2017-01-24 00:00:00,-25,44.0092893824664
2017-02-02 00:00:00,-25,42.364315286967425
2017-05-18 00:00:00,-25,43.85066128518386
2017-11-29 00:00:00,-25,43.5953056964526
2018-01-16 00:00:00,-25,43.416717208063034
2018-10-03 00:00:00,-25,43.89163695964766
2019-03-21 00:00:00,-25,43.197174849647624
2019-09-25 00:00:00,-25,44.17945551324366
2019-10-08 00:00:00,-25,43.95335187660349
2019-10-23 00:00:00,-25,43.718330293773256
2019-10-28 00:00:00,-25,43.54536463016933
2019-11-20 00:00:00,-25,44.129714866273574
