datetime,TVD,pressure
2013-05-14 00:00:00,-200,52.971955619057205
2013-05-16 00:00:00,-200,53.041160148782104
2013-05-20 00:00:00,-200,53.07057911295539
2013-05-23 00:00:00,-200,53.15893955889416
2013-06-06 00:00:00,-200,53.07214816462667
2014-06-29 00:00:00,-200,51.995369753199746
2014-07-03 00:00:00,-200,53.44011516012561
2015-06-25 00:00:00,-200,53.447789891121914
2017-09-29 00:00:00,-200,52.51369997025232
2017-10-02 00:00:00,-200,53.25165962486215
