datetime,TVD,temperature
2018-06-26 00:00:00,-100,106.35428443712772
2018-07-16 00:00:00,-100,124.06758445014745
2018-07-17 00:00:00,-100,118.34857523041994
2018-07-24 00:00:00,-100,116.52446839554143
1991-02-26 00:00:00,-200,97.51981150959134
1991-02-28 00:00:00,-200,133.27358465387823
1991-03-01 00:00:00,-200,143.7339616346956
1991-03-06 00:00:00,-200,161.71415012510425
1991-03-18 00:00:00,-200,177.88679232693912
1991-04-01 00:00:00,-200,184.3973649538867
1992-02-05 00:00:00,-200,201.39339616346956
1992-02-17 00:00:00,-200,201.3
1992-02-27 00:00:00,-200,201.49339616346955
1992-03-12 00:00:00,-200,202.97358465387822
1992-03-16 00:00:00,-200,195.12641534612177
1993-04-19 00:00:00,-200,203.94729907773385
1995-05-07 00:00:00,-200,209.96160283569643
1995-07-26 00:00:00,-200,207.4786411777018
1995-09-29 00:00:00,-200,210.82831130956532
1995-12-14 00:00:00,-200,212.84877281067557
1999-04-27 00:00:00,-200,210.74534707584252
2011-08-11 00:00:00,-200,152.03336508137158
2017-07-13 00:00:00,-200,125.19909208982841
2017-09-12 00:00:00,-200,115.62512113956343
2018-02-06 00:00:00,-200,116.19934839782236
2018-02-07 00:00:00,-200,130.32035245178534
2018-02-08 00:00:00,-200,134.4101168044632
2018-02-09 00:00:00,-200,135.28975279161597
2018-06-17 00:00:00,-200,64.76474586096457
2018-06-18 00:00:00,-200,101.11238549052045
2018-06-24 00:00:00,-200,58.634625590668215
2018-06-26 00:00:00,-200,106.49450882980483
2018-07-16 00:00:00,-200,126.7596737374117
2018-07-17 00:00:00,-200,118.51291019348031
2018-07-24 00:00:00,-200,116.7762922482183
