datetime,TVD,temperature
1997-08-22 00:00:00,200,54.51629347489993
1997-09-14 00:00:00,200,62.27991697160481
1997-09-25 00:00:00,200,137.0093398300226
1997-10-16 00:00:00,200,148.9945075994863
1997-10-29 00:00:00,200,152.3910277119796
1997-11-12 00:00:00,200,166.22911319242922
1997-11-19 00:00:00,200,166.82920235096043
1997-11-26 00:00:00,200,167.41040360226114
1997-12-12 00:00:00,200,166.71563330492253
1998-02-05 00:00:00,200,183.59277887952902
1998-02-12 00:00:00,200,174.00136460330168
1998-03-10 00:00:00,200,168.88456953268403
1998-03-26 00:00:00,200,168.0605955319903
1998-04-21 00:00:00,200,167.46726673621257
1998-09-23 00:00:00,200,163.0878227825973
1999-10-21 00:00:00,200,168.7532928739411
2009-05-05 00:00:00,200,162.55077384905272
2011-03-03 00:00:00,200,220.89496242336273
2014-11-21 00:00:00,200,170.2200757832148
2015-07-30 00:00:00,200,170.88401185592122
2015-10-14 00:00:00,200,218.78864069158075
2015-10-20 00:00:00,200,180.23927335463142
2016-01-26 00:00:00,200,172.43451700437214
2016-02-09 00:00:00,200,167.79215582093684
2016-02-16 00:00:00,200,168.88374098355555
2016-02-23 00:00:00,200,170.10537023440105
2016-03-07 00:00:00,200,170.72427963454746
2016-03-28 00:00:00,200,171.82714076588258
2016-03-30 00:00:00,200,218.85612023549862
2016-04-05 00:00:00,200,216.44405252469866
2016-04-19 00:00:00,200,188.69800189826688
2016-11-03 00:00:00,200,219.27995344530157
2016-11-09 00:00:00,200,192.53429232998096
2017-10-10 00:00:00,200,219.4216321256433
2017-10-12 00:00:00,200,199.2840550649761
2019-03-11 00:00:00,200,103.67603978159674
2019-04-24 00:00:00,200,172.56803478824304
2019-04-29 00:00:00,200,215.66077127333162
1997-08-22 00:00:00,100,63.07280509357455
1997-09-14 00:00:00,100,75.15609528764314
1997-09-25 00:00:00,100,164.7134881613378
1997-10-16 00:00:00,100,186.26865240252354
1997-10-29 00:00:00,100,191.5568305614473
1997-11-12 00:00:00,100,198.98108985919603
1997-11-19 00:00:00,100,198.9707755256428
1997-11-26 00:00:00,100,200.21128672915728
1997-12-12 00:00:00,100,200.6199630400853
1998-02-05 00:00:00,100,202.16443116199753
1998-02-12 00:00:00,100,203.29639766699412
1998-03-10 00:00:00,100,203.73314772476414
