datetime,TVD,temperature
1975-02-28 00:00:00,200,225.56
1982-08-19 00:00:00,200,192.548
1983-03-23 00:00:00,200,210.30700000000002
1983-03-28 00:00:00,200,209.87800000000001
1984-05-28 00:00:00,200,204.61
1985-03-13 00:00:00,200,196.158
1985-03-15 00:00:00,200,199.346
1985-04-02 00:00:00,200,206.402
1985-05-08 00:00:00,200,207.844
1985-07-15 00:00:00,200,210.332
1986-02-03 00:00:00,200,206.04
1986-03-04 00:00:00,200,198.664
1986-08-18 00:00:00,200,204.66799999999998
1987-12-16 00:00:00,200,191.45538053338075
1987-12-16 00:00:00,200,194.12416228784002
1987-12-17 00:00:00,200,195.2952931876308
1988-01-14 00:00:00,200,200.28799999999998
1988-01-27 00:00:00,200,205.538
1988-03-04 00:00:00,200,203.548
1990-06-07 00:00:00,200,200.12800000000001
2010-02-03 00:00:00,200,202.46775901762538
2012-08-18 00:00:00,200,204.22632190836023
1982-08-19 00:00:00,100,198.788
1983-03-28 00:00:00,100,213.597
1984-05-28 00:00:00,100,210.03199999999998
1985-03-13 00:00:00,100,203.72
1985-03-15 00:00:00,100,206.19
1985-04-02 00:00:00,100,211.89
1985-05-08 00:00:00,100,213.26
1985-07-15 00:00:00,100,214.446
1986-02-03 00:00:00,100,214.508
1986-03-04 00:00:00,100,206.968
1986-08-18 00:00:00,100,212.492
1987-12-16 00:00:00,100,190.84
1987-12-16 00:00:00,100,192.46800000000002
1987-12-17 00:00:00,100,195.038
1988-01-14 00:00:00,100,206.62516700503795
1988-01-27 00:00:00,100,210.45112810487007
1988-03-04 00:00:00,100,211.798
1990-06-07 00:00:00,100,210.32
2010-02-03 00:00:00,100,211.84737988948095
2012-08-18 00:00:00,100,211.05983392202455
1982-08-19 00:00:00,0,207.584
1983-03-28 00:00:00,0,218.98
1984-05-28 00:00:00,0,218.28400000000002
1985-03-13 00:00:00,0,217.96
1985-03-15 00:00:00,0,219.93
1985-04-02 00:00:00,0,218.54199999999997
1985-05-08 00:00:00,0,219.698
1985-07-15 00:00:00,0,220.154
1986-08-18 00:00:00,0,220.06400000000002
1988-01-14 00:00:00,0,216.59599999999998
1988-01-27 00:00:00,0,218.952
1988-03-04 00:00:00,0,222.124
1990-06-07 00:00:00,0,221.104
2010-02-03 00:00:00,0,219.40928073218865
2012-08-18 00:00:00,0,218.78332041720108
