datetime,TVD,temperature
1968-04-21 00:00:00,200,147.640522875817
1968-04-22 00:00:00,200,136.98468271334792
1968-04-25 00:00:00,200,173.1578947368421
1968-05-21 00:00:00,200,193.88
1969-05-07 00:00:00,200,191.51999999999998
1969-05-13 00:00:00,200,192.04
1969-10-16 00:00:00,200,207.148
1968-04-21 00:00:00,100,152.1578947368421
1968-04-22 00:00:00,100,151.20787746170677
1968-04-25 00:00:00,100,170.1578947368421
1968-05-21 00:00:00,100,188.0
1969-05-07 00:00:00,100,185.16
1969-05-13 00:00:00,100,186.0
1969-10-16 00:00:00,100,202.48000000000002
1968-04-21 00:00:00,0,158.73684210526315
1968-04-22 00:00:00,0,165.42585910948324
1968-05-21 00:00:00,0,188.57999999999998
1969-05-07 00:00:00,0,188.32
1969-05-13 00:00:00,0,189.30769230769232
1969-10-16 00:00:00,0,199.968
1968-04-21 00:00:00,-100,172.01694915254237
1968-04-22 00:00:00,-100,177.1219512195122
1969-05-07 00:00:00,-100,194.96
1969-10-16 00:00:00,-100,201.84799999999998
1969-10-16 00:00:00,-200,208.62666666666667
