ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW,TIME
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97188 , 802.25147,-.36282E+10
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97188 , 802.25147,0.34722E-02
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97188 , 802.25147,0.18264E+03
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97188 , 802.25147,0.36528E+03
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97188 , 802.25147,0.54792E+03
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97189 , 802.25146,0.73056E+03
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97189 , 802.25146,0.91308E+03
DA158 , 0.65665E+07 , 0.24996E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 19.97189 , 802.25146,0.99341E+03
