ELEM,P,T,SG,SW,X(WAT1),X(WAT2),PCAP,DG,DW,TIME
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06248 , 812.61207,-.36282E+10
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06248 , 812.61207,0.34722E-02
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06248 , 812.61208,0.18264E+03
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06248 , 812.61209,0.36528E+03
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06248 , 812.61210,0.54792E+03
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06248 , 812.61211,0.73056E+03
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06247 , 812.61212,0.91308E+03
LA114 , 0.16462E+08 , 0.25022E+03 , 0.00000E+00 , 0.10000E+01 , 0.10000E+01 , 0.00000E+00 , 0.00000E+00 , 20.06247 , 812.61213,0.99341E+03
